Year,Month,Day,Temp Max,Temp Avg,Temp Min,Dew Point Max,Dew Point Avg,Dew Point Min,Humidity Max,Humidity Avg,Humidity Min,Wind Speed Max,Wind Speed Avg,Wind Speed Min,Pressure Max,Pressure Avg,Pressure Min,Precipitation Total
2015,1,26,69,57.3,47,48,34.3,27,80,45.6,21,10,5.8,0,27.9,27.8,27.8,0.00
2015,1,27,60,53.7,51,49,47.2,42,89,79.1,60,8,4.1,0,27.9,27.9,27.9,0.14
2015,1,28,62,55.7,49,45,43.1,40,77,63.4,50,15,3.4,0,27.9,27.9,27.8,0.00
2015,1,29,65,59.0,54,43,36.8,33,66,44.8,31,12,6.1,0,27.9,27.8,27.7,0.00
2015,1,30,57,52.5,50,46,43.3,40,80,71.2,53,13,7.0,0,27.7,27.6,27.6,0.01
2015,1,31,64,55.2,49,45,40.3,36,86,59.6,35,17,8.5,0,27.7,27.6,27.6,0.31
2015,2,1,63,53.5,46,38,33.2,28,64,48.3,27,8,4.2,0,27.9,27.8,27.8,0.01
2015,2,2,65,54.5,44,38,33.3,29,65,47.1,26,7,2.5,0,27.9,27.8,27.7,0.00
2015,2,3,66,55.6,45,40,35.7,33,66,49.3,30,8,3.9,0,27.8,27.8,27.7,0.00
2015,2,4,69,57.3,46,39,35.6,33,61,46.1,27,8,4.0,0,27.9,27.8,27.8,0.00
2015,2,5,70,57.6,46,39,36.8,34,71,48.3,28,7,4.2,0,27.9,27.8,27.7,0.00
2015,2,6,73,59.2,46,39,33.8,23,68,42.0,22,9,4.5,0,27.8,27.8,27.7,0.00
2015,2,7,76,67.1,60,48,32.7,19,56,29.5,18,17,9.0,0,27.8,27.7,27.7,0.00
2015,2,8,75,63.8,53,46,42.8,36,74,48.9,27,10,4.3,0,27.9,27.8,27.7,0.00
2015,2,9,79,65.5,54,43,34.5,22,62,35.8,12,18,9.9,0,27.8,27.7,27.6,0.00
2015,2,10,72,63.5,57,33,20.6,11,39,21.6,10,20,11.2,3,27.8,27.7,27.7,0.00
2015,2,11,71,61.5,53,23,20.0,17,27,20.7,13,15,7.4,0,28.0,27.9,27.8,0.00
2015,2,12,72,59.6,46,27,22.3,18,44,25.7,13,12,4.4,0,28.0,27.9,27.9,0.00
2015,2,13,77,62.9,51,25,19.6,14,30,20.5,10,12,4.6,0,27.9,27.8,27.8,0.00
2015,2,14,76,62.3,50,28,23.0,17,39,24.3,11,7,3.4,0,27.9,27.8,27.7,0.00
2015,2,15,77,63.3,51,29,24.5,21,38,24.6,12,10,4.8,0,27.7,27.7,27.6,0.00
2015,2,16,73,61.0,48,27,14.6,6,39,19.4,7,13,7.0,0,27.8,27.7,27.6,0.00
2015,2,17,66,56.3,48,18,10.3,5,27,17.2,9,8,4.3,0,27.9,27.8,27.8,0.00
2015,2,18,72,57.9,45,23,16.0,8,37,21.6,9,8,3.0,0,27.9,27.8,27.8,0.00
2015,2,19,73,59.8,50,26,20.3,13,37,23.7,11,7,3.3,0,27.8,27.7,27.7,0.00
2015,2,20,73,60.9,51,25,21.3,15,36,23.0,13,10,5.6,0,27.7,27.6,27.5,0.00
2015,2,21,69,59.7,49,20,13.1,8,27,17.0,9,9,5.0,0,27.6,27.5,27.4,0.00
2015,2,22,58,52.8,42,36,29.5,14,76,43.9,18,15,8.6,0,27.6,27.5,27.4,0.00
2015,2,23,47,43.1,38,37,32.6,30,86,67.3,54,20,9.1,0,27.8,27.7,27.6,0.49
2015,2,24,64,52.9,45,29,17.2,6,53,27.8,10,22,11.6,0,27.9,27.8,27.8,0.02
2015,2,25,69,54.7,41,32,24.7,17,55,34.5,14,13,4.5,0,27.8,27.8,27.6,0.00
2015,2,26,71,57.5,45,31,22.6,11,54,30.4,10,20,7.5,0,27.6,27.5,27.4,0.00
2015,2,27,63,55.5,46,35,23.4,18,46,30.0,18,14,6.1,0,27.5,27.4,27.2,0.00
2015,2,28,62,55.7,49,36,27.5,19,59,36.6,19,21,8.8,0,27.6,27.4,27.3,0.00
2015,3,1,55,49.1,46,41,35.7,30,81,61.3,41,9,4.4,0,27.7,27.6,27.6,0.00
2015,3,2,56,47.5,44,42,38.2,31,90,72.1,40,21,7.7,0,27.6,27.5,27.5,0.28
2015,3,3,55,48.6,41,39,33.1,17,76,56.5,30,15,7.1,0,27.7,27.6,27.5,0.07
2015,3,4,58,49.5,41,27,17.1,12,51,29.2,16,20,9.2,0,28.0,27.8,27.7,0.03
2015,3,5,63,51.3,40,31,24.5,18,58,38.0,19,8,3.8,0,28.1,28.0,28.0,0.00
2015,3,6,72,57.5,44,30,20.4,6,54,28.0,8,12,4.8,0,28.0,27.9,27.8,0.00
2015,3,7,74,61.0,47,29,20.9,14,42,24.1,10,9,4.5,0,27.9,27.8,27.7,0.00
2015,3,8,76,62.8,50,30,24.1,20,41,25.2,12,8,4.6,0,27.8,27.7,27.6,0.00
2015,3,9,75,65.5,57,23,17.1,11,26,16.7,9,15,6.5,0,27.7,27.7,27.6,0.00
2015,3,10,75,63.5,51,27,18.5,6,32,19.8,7,8,3.4,0,27.8,27.7,27.7,0.00
2015,3,11,70,63.1,55,37,28.2,22,38,27.9,17,15,5.4,0,27.8,27.8,27.7,0.00
2015,3,12,78,67.3,52,38,34.0,29,57,31.2,17,20,11.5,0,27.9,27.8,27.8,0.00
2015,3,13,79,69.5,60,30,26.4,17,31,21.1,10,15,9.9,0,27.9,27.9,27.8,0.00
2015,3,14,80,68.3,56,34,29.3,25,39,25.2,13,7,3.2,0,27.9,27.9,27.8,0.00
2015,3,15,81,69.6,56,34,31.0,28,44,25.9,14,10,5.3,0,27.9,27.8,27.7,0.00
2015,3,16,82,69.5,56,34,29.9,25,44,25.0,12,12,5.3,0,27.8,27.7,27.6,0.00
2015,3,17,81,70.0,56,33,27.5,21,39,22.5,12,8,5.2,0,27.7,27.6,27.6,0.00
2015,3,18,77,69.7,63,35,30.0,26,31,23.5,16,13,4.1,0,27.6,27.6,27.6,0.00
2015,3,19,79,69.1,61,42,23.8,3,50,23.1,5,18,6.9,0,27.7,27.7,27.6,0.00
2015,3,20,80,66.4,52,25,15.2,7,28,15.5,7,9,3.7,0,27.8,27.8,27.7,0.00
2015,3,21,83,68.9,54,25,17.6,6,31,16.5,5,17,6.1,0,27.8,27.7,27.6,0.00
2015,3,22,79,69.9,59,26,22.3,14,27,17.3,10,23,7.8,0,27.7,27.7,27.6,0.00
2015,3,23,78,68.5,58,33,24.9,19,35,20.3,11,23,8.4,0,27.7,27.6,27.6,0.00
2015,3,24,78,69.7,59,27,21.8,18,29,17.3,10,17,9.0,3,27.7,27.7,27.6,0.00
2015,3,25,76,68.6,62,25,22.5,18,24,17.8,12,21,11.1,0,27.9,27.8,27.7,0.00
2015,3,26,79,68.7,58,27,20.7,18,26,17.0,11,14,4.9,0,27.9,27.9,27.8,0.00
2015,3,27,86,71.3,57,29,24.0,18,33,19.1,8,6,3.1,0,27.9,27.8,27.7,0.00
2015,3,28,90,73.9,58,29,19.2,5,28,15.3,4,12,6.3,0,27.8,27.7,27.6,0.00
2015,3,29,88,74.8,62,23,16.3,10,19,11.7,5,10,5.9,0,27.8,27.7,27.6,0.00
2015,3,30,89,75.8,62,24,18.3,11,22,12.8,6,10,4.8,0,27.8,27.7,27.6,0.00
2015,3,31,88,75.3,60,28,16.5,1,27,13.2,4,23,10.8,0,27.6,27.6,27.4,0.00
2015,4,1,80,72.6,65,20,6.3,-3,16,8.0,5,24,11.5,0,27.7,27.5,27.4,0.00
2015,4,2,72,66.5,61,12,2.5,-12,14,8.4,4,25,15.4,3,27.8,27.6,27.4,0.00
2015,4,3,70,62.0,55,11,-3.2,-11,17,8.1,4,14,6.5,0,27.9,27.8,27.7,0.00
2015,4,4,79,64.3,48,14,2.7,-9,26,11.0,4,17,6.4,0,27.7,27.6,27.5,0.00
2015,4,5,78,69.9,61,24,7.1,-10,21,9.7,3,24,16.8,8,27.5,27.4,27.3,0.00
2015,4,6,72,64.4,55,27,17.3,-3,34,18.5,5,23,17.7,6,27.5,27.5,27.4,0.00
2015,4,7,70,62.0,53,31,14.6,-2,37,18.0,6,26,16.5,0,27.6,27.5,27.5,0.00
2015,4,8,67,58.5,50,25,13.2,4,36,19.3,8,20,11.9,5,27.7,27.6,27.5,0.00
2015,4,9,70,60.9,51,20,14.2,6,27,17.2,8,13,5.8,0,27.7,27.7,27.6,0.00
2015,4,10,76,64.5,52,20,12.3,6,27,14.9,7,10,5.8,0,27.7,27.6,27.6,0.00
2015,4,11,80,68.4,54,17,12.4,8,22,12.5,7,12,4.8,0,27.6,27.6,27.5,0.00
2015,4,12,84,73.0,61,19,12.3,1,17,10.7,4,14,6.2,0,27.7,27.6,27.5,0.00
2015,4,13,88,73.9,57,22,14.7,4,25,12.4,5,15,6.5,0,27.8,27.7,27.6,0.00
2015,4,14,85,72.3,57,27,10.1,-9,21,10.6,4,39,23.4,9,27.8,27.6,27.5,0.00
2015,4,15,67,57.8,50,9,0.1,-7,19,10.7,5,24,15.6,7,27.9,27.8,27.7,0.00
2015,4,16,70,60.6,50,17,10.7,4,19,14.4,10,22,9.8,0,27.8,27.7,27.7,0.00
2015,4,17,80,67.9,52,23,14.5,5,32,14.9,6,21,8.0,3,27.8,27.7,27.6,0.00
2015,4,18,85,72.4,57,20,13.8,8,24,11.9,5,10,6.0,0,27.7,27.6,27.5,0.00
2015,4,19,87,75.5,61,21,14.3,9,21,10.4,5,9,5.2,0,27.6,27.6,27.5,0.00
2015,4,20,88,76.2,62,21,13.1,5,19,10.2,4,12,4.4,0,27.5,27.5,27.4,0.00
2015,4,21,84,73.5,61,23,15.6,-11,22,12.6,3,18,8.2,3,27.5,27.5,27.4,0.00
2015,4,22,79,69.6,57,29,24.9,18,28,19.4,11,20,7.5,0,27.5,27.5,27.4,0.00
2015,4,23,77,68.4,61,36,30.1,25,38,25.0,15,21,11.1,5,27.5,27.5,27.4,0.00
2015,4,24,78,67.7,57,40,36.2,33,46,32.7,20,26,12.9,0,27.5,27.4,27.4,0.00
2015,4,25,70,59.8,53,46,35.8,28,77,43.6,22,38,13.3,0,27.5,27.4,27.3,0.00
2015,4,26,73,64.2,55,37,21.1,11,51,22.5,9,28,19.0,10,27.7,27.6,27.5,0.00
2015,4,27,81,69.5,59,26,17.3,15,20,14.2,9,21,11.9,0,27.8,27.7,27.6,0.00
2015,4,28,85,74.8,63,32,26.0,22,23,17.0,10,10,5.2,0,27.8,27.7,27.6,0.00
2015,4,29,91,78.8,63,33,26.1,20,31,16.3,8,20,7.8,0,27.7,27.6,27.5,0.00
2015,4,30,93,81.3,66,31,24.0,17,25,13.5,6,12,5.4,0,27.6,27.5,27.5,0.00
2015,5,1,94,82.3,70,29,23.2,15,21,12.4,6,17,7.0,0,27.6,27.6,27.5,0.00
2015,5,2,93,81.5,69,27,23.4,19,20,12.5,7,21,7.8,0,27.6,27.5,27.4,0.00
2015,5,3,89,79.0,67,34,26.7,21,23,15.2,9,16,7.9,0,27.6,27.5,27.4,0.00
2015,5,4,80,73.0,66,46,36.7,25,39,27.2,16,22,10.0,0,27.6,27.5,27.5,0.00
2015,5,5,86,74.3,63,47,37.5,28,52,29.9,12,16,9.5,0,27.6,27.5,27.4,0.00
2015,5,6,85,74.1,64,42,29.8,15,43,22.7,8,21,13.1,6,27.5,27.4,27.3,0.00
2015,5,7,77,68.5,60,30,26.2,22,31,21.2,15,31,16.8,6,27.4,27.4,27.3,0.00
2015,5,8,62,57.7,52,29,26.1,16,40,30.3,17,22,10.4,0,27.6,27.5,27.4,0.00
2015,5,9,73,61.0,50,42,32.3,28,48,35.3,20,22,5.5,0,27.7,27.6,27.6,0.00
2015,5,10,81,69.7,57,43,32.5,20,57,30.3,11,10,4.3,0,27.7,27.7,27.6,0.00
2015,5,11,86,75.3,61,30,23.7,16,29,16.4,7,16,7.7,0,27.6,27.5,27.4,0.00
2015,5,12,87,78.3,68,27,21.0,9,21,12.8,5,21,13.4,5,27.5,27.4,27.4,0.00
2015,5,13,83,74.6,65,30,14.0,-2,26,11.9,5,25,13.6,3,27.6,27.5,27.4,0.00
2015,5,14,74,67.5,59,37,25.3,12,44,21.8,10,23,14.2,7,27.5,27.4,27.4,0.00
2015,5,15,69,60.6,54,39,31.0,18,49,34.8,14,22,12.5,0,27.5,27.5,27.4,0.00
2015,5,16,77,65.5,52,40,33.5,26,63,34.4,17,14,6.5,0,27.6,27.6,27.5,0.00
2015,5,17,79,70.7,59,36,31.1,25,41,24.8,14,16,8.2,0,27.7,27.6,27.6,0.00
2015,5,18,72,66.1,60,47,39.6,32,62,39.5,23,24,7.6,0,27.6,27.6,27.6,0.00
2015,5,19,81,69.3,55,45,34.4,23,67,33.5,12,10,3.7,0,27.7,27.6,27.5,0.00
2015,5,20,82,72.8,62,33,25.8,17,34,18.7,9,14,5.7,0,27.6,27.6,27.5,0.00
2015,5,21,80,71.9,63,38,27.7,21,29,20.0,12,28,7.9,0,27.5,27.5,27.4,0.00
2015,5,22,74,66.9,62,39,36.3,30,43,33.0,20,26,7.5,0,27.6,27.5,27.5,0.00
2015,5,23,79,69.7,58,43,38.7,35,48,33.7,20,20,5.8,0,27.6,27.6,27.5,0.00
2015,5,24,80,72.8,63,52,45.5,41,67,38.8,25,17,7.2,0,27.6,27.6,27.5,0.00
2015,5,25,85,73.0,60,53,47.4,40,78,44.7,24,9,5.4,0,27.6,27.6,27.5,0.02
2015,5,26,91,80.9,70,41,33.8,24,35,19.7,10,17,9.1,3,27.6,27.6,27.5,0.00
2015,5,27,92,81.6,69,32,28.4,26,23,15.0,9,15,6.8,0,27.6,27.6,27.5,0.00
2015,5,28,95,84.4,70,36,27.5,21,25,13.6,8,14,6.3,0,27.7,27.6,27.5,0.00
2015,5,29,97,87.3,75,37,25.4,17,24,11.9,6,12,5.8,0,27.7,27.6,27.5,0.00
2015,5,30,99,88.4,73,23,18.2,10,15,8.3,4,10,5.6,0,27.7,27.6,27.5,0.00
2015,5,31,103,89.9,72,28,21.6,15,18,9.3,4,17,8.4,0,27.6,27.5,27.5,0.00
2015,6,1,96,87.3,78,30,17.3,-6,17,9.2,2,28,14.8,6,27.6,27.5,27.5,0.00
2015,6,2,94,83.1,70,33,22.2,4,26,12.6,4,20,8.7,0,27.6,27.5,27.4,0.00
2015,6,3,92,82.9,70,37,27.9,18,25,14.4,7,15,7.8,0,27.5,27.4,27.4,0.00
2015,6,4,90,81.4,72,35,22.7,9,26,13.2,5,21,10.6,3,27.5,27.4,27.4,0.00
2015,6,5,90,80.1,67,35,15.7,1,19,10.1,4,20,8.3,0,27.5,27.5,27.4,0.00
2015,6,6,89,79.8,70,39,23.3,9,30,14.0,6,17,5.6,0,27.6,27.5,27.5,0.00
2015,6,7,92,83.5,71,38,31.9,28,27,16.5,11,12,5.2,0,27.6,27.6,27.6,0.00
2015,6,8,98,88.1,75,37,30.3,24,24,13.9,7,9,4.3,0,27.7,27.6,27.6,0.00
2015,6,9,91,85.0,79,51,37.8,27,38,20.1,10,17,7.6,0,27.6,27.6,27.5,0.00
2015,6,10,95,83.4,72,57,47.1,30,59,32.0,11,21,9.2,0,27.6,27.5,27.4,0.00
2015,6,11,96,84.5,74,52,46.9,41,46,28.7,15,14,5.7,0,27.6,27.5,27.4,0.00
2015,6,12,99,89.5,79,51,45.5,37,38,23.3,12,16,8.7,0,27.5,27.5,27.4,0.00
2015,6,13,103,93.5,82,45,40.2,31,26,16.6,8,22,6.6,0,27.5,27.4,27.3,0.00
2015,6,14,103,91.7,81,57,45.7,38,35,21.5,12,37,8.5,0,27.5,27.4,27.4,0.00
2015,6,15,108,95.7,80,45,31.7,14,28,12.6,5,18,9.0,0,27.5,27.5,27.4,0.00
2015,6,16,106,96.2,82,26,3.4,-50,12,5.0,0,22,13.8,5,27.6,27.5,27.5,0.00
2015,6,17,108,94.7,73,22,-3.2,-40,13,4.5,0,18,8.7,0,27.6,27.5,27.5,0.00
2015,6,18,105,94.0,76,17,7.8,-8,10,4.9,1,15,8.5,0,27.6,27.5,27.5,0.00
2015,6,19,108,93.9,76,21,8.1,-11,11,5.1,1,12,5.8,0,27.6,27.5,27.4,0.00
2015,6,20,111,96.3,80,24,2.0,-31,13,4.4,0,16,8.2,0,27.6,27.5,27.4,0.00
2015,6,21,109,97.8,83,25,13.7,-6,11,5.4,1,25,15.5,0,27.5,27.5,27.4,0.00
2015,6,22,107,94.9,79,31,4.7,-52,16,5.3,0,20,10.8,0,27.6,27.5,27.5,0.00
2015,6,23,105,92.4,77,39,21.6,10,11,8.0,5,13,6.0,0,27.6,27.6,27.5,0.00
2015,6,24,109,93.8,76,28,24.7,18,17,9.0,5,16,6.2,0,27.6,27.5,27.5,0.00
2015,6,25,109,96.0,78,38,31.2,27,17,10.7,7,15,7.2,0,27.6,27.6,27.5,0.00
2015,6,26,110,100.8,90,35,30.3,25,12,8.6,7,16,7.6,0,27.6,27.6,27.5,0.00
2015,6,27,110,100.7,90,46,37.5,32,14,11.3,9,17,8.8,0,27.6,27.6,27.5,0.00
2015,6,28,107,98.8,88,48,41.3,33,23,14.0,11,16,7.5,0,27.6,27.6,27.5,0.00
2015,6,29,108,99.8,89,52,47.8,45,25,17.6,13,17,6.1,0,27.6,27.6,27.5,0.00
2015,6,30,110,101.2,93,56,51.5,48,29,19.5,13,16,6.9,0,27.6,27.5,27.4,0.00
2015,7,1,106,97.7,89,59,55.8,54,36,25.1,19,24,12.4,0,27.6,27.5,27.5,0.00
2015,7,2,102,93.0,81,67,58.7,53,62,33.9,20,15,5.8,0,27.7,27.6,27.5,0.00
2015,7,3,107,98.0,87,55,49.9,37,33,20.9,10,13,5.7,0,27.6,27.5,27.4,0.00
2015,7,4,101,95.0,90,50,46.6,41,24,19.2,15,14,7.3,0,27.6,27.5,27.5,0.00
2015,7,5,101,91.2,85,53,49.6,47,33,24.3,17,28,10.0,0,27.6,27.6,27.5,0.00
2015,7,6,98,85.8,76,65,57.5,50,67,40.7,20,26,7.4,0,27.7,27.6,27.6,0.00
2015,7,7,98,88.6,77,66,55.0,48,64,35.2,18,14,6.5,0,27.7,27.6,27.5,0.00
2015,7,8,100,90.8,82,52,41.0,25,34,19.3,9,22,11.5,5,27.5,27.4,27.3,0.00
2015,7,9,93,85.1,77,48,41.2,34,35,22.2,13,24,12.0,5,27.5,27.4,27.4,0.00
2015,7,10,92,83.9,74,46,41.0,37,36,22.8,15,23,10.5,0,27.6,27.5,27.5,0.00
2015,7,11,95,85.2,74,45,39.5,35,35,21.0,13,20,8.4,0,27.6,27.6,27.5,0.00
2015,7,12,98,87.9,74,43,37.1,31,28,17.6,11,10,4.8,0,27.7,27.6,27.6,0.00
2015,7,13,102,90.6,76,43,34.9,22,29,15.2,7,18,7.9,0,27.7,27.6,27.5,0.00
2015,7,14,103,91.3,76,40,33.2,26,21,13.4,8,23,8.8,0,27.6,27.5,27.4,0.00
2015,7,15,101,89.9,75,38,32.3,24,25,14.1,7,20,8.2,0,27.6,27.5,27.5,0.00
2015,7,16,104,91.2,75,35,29.5,22,21,12.1,6,17,6.9,0,27.6,27.6,27.5,0.00
2015,7,17,105,93.1,76,49,38.1,29,23,15.1,11,20,10.2,0,27.6,27.5,27.4,0.00
2015,7,18,94,85.3,77,60,54.7,46,56,36.3,20,30,14.8,8,27.7,27.6,27.5,0.00
2015,7,19,93,83.4,73,62,57.0,49,66,43.2,22,18,7.3,0,27.8,27.7,27.7,0.00
2015,7,20,85,79.2,72,64,59.4,56,76,52.0,37,25,10.2,0,27.8,27.7,27.7,0.00
2015,7,21,97,86.2,74,59,51.9,42,57,34.3,16,13,6.7,0,27.7,27.6,27.5,0.00
2015,7,22,100,90.2,79,50,44.9,33,35,21.8,14,17,9.3,0,27.6,27.5,27.4,0.00
2015,7,23,99,89.0,77,50,41.3,32,37,20.8,10,16,8.8,0,27.6,27.6,27.5,0.00
2015,7,24,100,89.8,78,49,36.4,24,35,17.3,7,22,11.7,0,27.7,27.7,27.6,0.00
2015,7,25,102,89.8,73,40,32.2,22,23,13.9,6,15,7.1,0,27.7,27.6,27.5,0.00
2015,7,26,103,90.0,73,41,30.3,22,23,13.3,6,21,9.7,0,27.6,27.5,27.4,0.00
2015,7,27,100,90.1,79,41,34.9,24,25,15.3,7,22,8.8,0,27.6,27.5,27.4,0.00
2015,7,28,101,90.8,79,38,30.5,22,18,12.1,8,10,6.1,0,27.6,27.6,27.5,0.00
2015,7,29,102,90.9,77,50,38.6,30,24,16.8,10,12,5.8,0,27.7,27.7,27.6,0.00
2015,7,30,104,93.6,85,56,50.5,44,30,23.8,13,29,8.5,0,27.8,27.7,27.6,0.00
2015,7,31,103,95.4,88,54,53.2,51,31,24.3,19,23,6.7,0,27.7,27.7,27.6,0.00
2015,8,1,92,84.8,78,66,58.8,53,66,42.6,27,21,10.0,0,27.8,27.6,27.6,0.00
2015,8,2,101,89.3,76,59,53.2,48,52,31.7,17,10,4.9,0,27.6,27.6,27.5,0.00
2015,8,3,104,93.2,79,54,40.3,23,42,18.8,9,15,7.5,0,27.6,27.5,27.5,0.00
2015,8,4,105,93.2,77,42,33.5,24,20,13.0,7,16,8.5,0,27.6,27.6,27.5,0.00
2015,8,5,104,96.0,86,42,32.1,21,21,11.7,5,24,13.5,6,27.6,27.6,27.5,0.00
2015,8,6,106,90.8,78,62,41.6,31,56,20.1,9,28,10.5,0,27.6,27.6,27.5,0.00
2015,8,7,96,83.8,73,66,53.0,19,76,42.7,8,14,8.2,5,27.6,27.5,27.4,0.00
2015,8,8,99,87.5,76,57,36.2,22,47,18.9,8,12,6.1,0,27.6,27.6,27.5,0.00
2015,8,9,100,88.4,72,44,35.9,26,25,16.0,11,13,6.1,0,27.7,27.6,27.5,0.00
2015,8,10,103,92.5,79,47,41.7,37,32,18.3,11,20,8.0,0,27.6,27.6,27.5,0.00
2015,8,11,104,91.2,81,60,49.2,37,39,24.7,15,31,11.7,0,27.7,27.6,27.5,0.00
2015,8,12,98,89.9,82,59,57.0,54,45,33.4,23,15,6.3,0,27.8,27.7,27.6,0.00
2015,8,13,102,89.8,83,66,59.4,55,56,37.0,21,16,5.9,0,27.7,27.7,27.6,0.00
2015,8,14,103,90.4,79,67,59.2,54,64,37.4,20,24,7.6,0,27.7,27.7,27.6,0.00
2015,8,15,108,94.6,80,60,51.6,41,48,26.8,11,14,5.5,0,27.7,27.6,27.5,0.00
2015,8,16,111,97.6,81,49,41.9,35,33,16.3,8,18,6.6,0,27.6,27.6,27.5,0.00
2015,8,17,109,96.9,83,43,38.0,34,23,13.8,8,13,5.3,0,27.6,27.5,27.4,0.00
2015,8,18,107,96.5,83,43,35.9,29,21,13.2,7,9,4.7,0,27.6,27.5,27.4,0.00
2015,8,19,106,95.3,82,40,34.0,26,20,12.3,7,10,5.5,0,27.6,27.5,27.4,0.00
2015,8,20,106,94.2,80,49,39.2,32,28,16.0,8,17,8.8,0,27.5,27.5,27.4,0.00
2015,8,21,104,93.7,82,58,51.4,44,37,24.7,14,24,10.7,0,27.5,27.5,27.4,0.00
2015,8,22,103,93.0,81,57,45.0,32,38,20.3,10,16,10.1,6,27.6,27.5,27.5,0.00
2015,8,23,105,92.9,80,50,38.3,28,30,16.6,7,15,7.1,0,27.7,27.6,27.6,0.00
2015,8,24,106,93.5,79,42,36.4,29,20,13.9,10,15,7.1,0,27.7,27.6,27.6,0.00
2015,8,25,96,90.0,83,57,46.5,33,36,22.8,15,13,5.5,0,27.7,27.6,27.6,0.00
2015,8,26,95,87.5,83,62,56.9,53,44,35.7,27,9,7.3,5,27.8,27.7,27.6,0.00
2015,8,27,99,89.9,81,57,53.3,46,44,29.8,16,15,5.5,0,27.8,27.7,27.6,0.00
2015,8,28,103,92.1,79,54,50.8,45,39,25.7,14,12,4.5,0,27.7,27.6,27.5,0.00
2015,8,29,105,94.8,82,55,47.5,38,37,22.0,12,18,8.8,0,27.6,27.6,27.5,0.00
2015,8,30,100,93.3,86,45,41.0,35,23,16.5,10,22,13.0,0,27.6,27.5,27.4,0.00
2015,8,31,101,89.7,77,46,41.6,34,30,19.4,13,14,7.5,0,27.6,27.5,27.5,0.00
2015,9,1,99,88.6,75,53,46.2,34,30,23.2,17,20,7.8,0,27.6,27.6,27.5,0.00
2015,9,2,100,90.2,81,55,47.4,38,41,24.7,12,22,11.9,5,27.6,27.6,27.5,0.00
2015,9,3,98,89.0,80,46,37.3,30,29,16.9,11,20,11.4,3,27.6,27.5,27.4,0.00
2015,9,4,94,85.5,75,52,39.6,26,31,20.5,11,21,12.6,5,27.5,27.5,27.4,0.00
2015,9,5,95,84.6,73,37,30.2,23,26,15.0,8,22,11.8,3,27.6,27.6,27.5,0.00
2015,9,6,96,84.5,68,52,40.1,27,27,21.1,14,13,6.5,0,27.7,27.6,27.5,0.00
