Year,Month,Day,Temp Max,Temp Avg,Temp Min,Dew Point Max,Dew Point Avg,Dew Point Min,Humidity Max,Humidity Avg,Humidity Min,Wind Speed Max,Wind Speed Avg,Wind Speed Min,Pressure Max,Pressure Avg,Pressure Min,Precipitation Total
2015,3,11,56,53.3,52,54,51.0,47,100,91.9,74,18,7.3,0,30.2,30.0,29.9,0.00
2015,3,12,60,54.4,51,54,52.8,50,100,94.9,78,12,6.1,0,30.3,30.3,30.1,0.53
2015,3,13,56,52.2,51,54,51.8,51,100,98.8,90,15,8.5,0,30.1,30.1,30.0,0.00
2015,3,14,60,56.3,54,57,52.4,45,100,87.9,62,15,7.6,3,30.1,30.0,29.9,0.03
2015,3,15,58,52.4,50,53,51.0,46,100,95.6,69,25,11.2,0,30.1,30.0,29.8,0.22
2015,3,16,57,50.6,43,52,49.3,43,100,95.4,81,10,4.1,0,30.1,30.0,30.0,1.00
2015,3,17,57,52.2,49,49,47.8,46,96,85.3,72,9,5.8,0,30.2,30.1,30.0,0.00
2015,3,18,59,51.5,42,51,47.6,41,100,87.3,72,20,8.7,0,30.2,30.1,30.1,0.00
2015,3,19,57,50.2,43,52,48.0,42,100,92.5,77,10,3.9,0,30.1,30.1,30.0,0.00
2015,3,20,59,50.9,45,54,49.5,45,100,95.5,72,21,8.3,0,30.1,30.0,29.9,0.00
2015,3,21,57,52.4,48,53,50.9,48,100,94.8,81,8,4.6,0,30.1,30.1,30.0,0.62
2015,3,22,54,52.3,49,54,50.3,46,100,92.8,80,24,10.4,0,30.1,30.0,30.0,0.19
2015,3,23,54,50.7,47,53,47.7,43,100,89.5,80,30,18.5,3,30.2,30.1,30.0,0.69
2015,3,24,55,52.9,50,54,51.4,47,100,94.6,80,15,6.0,0,30.3,30.2,30.1,1.77
2015,3,25,59,53.5,48,54,50.9,48,100,91.3,74,14,7.0,0,30.3,30.3,30.2,0.08
2015,3,26,54,52.2,50,54,51.8,50,100,98.8,93,12,5.0,0,30.2,30.1,30.1,0.00
2015,3,27,56,52.2,50,53,51.2,50,100,96.6,84,12,5.3,0,30.3,30.1,30.1,0.00
2015,3,28,58,51.3,44,50,47.6,43,100,87.7,72,21,8.2,0,30.3,30.3,30.2,0.12
2015,3,29,59,50.0,44,51,47.7,44,100,92.2,62,14,6.4,0,30.3,30.2,30.1,0.00
2015,3,30,55,51.9,50,51,49.3,48,100,90.6,80,9,3.9,0,30.1,30.1,30.0,0.00
2015,3,31,57,51.9,44,52,46.9,41,100,84.3,60,15,7.7,0,30.3,30.2,30.0,0.22
2015,4,1,56,49.1,41,47,41.3,37,86,75.1,64,29,14.2,3,30.3,30.3,30.2,0.01
2015,4,2,56,49.8,44,46,41.5,37,90,73.4,63,21,12.2,0,30.3,30.3,30.3,0.00
2015,4,3,55,48.3,40,48,43.3,38,97,83.7,59,8,3.4,0,30.3,30.2,30.2,0.00
2015,4,4,55,49.0,42,47,42.1,38,97,78.7,55,9,4.0,0,30.2,30.1,29.9,0.00
2015,4,5,49,44.6,39,43,40.7,36,96,86.5,71,22,10.4,0,29.9,29.8,29.7,0.00
2015,4,6,48,46.1,42,46,43.0,39,97,89.3,74,30,17.7,8,29.8,29.7,29.7,1.25
2015,4,7,53,45.5,40,45,42.1,39,97,88.6,69,15,9.2,3,30.0,29.8,29.7,2.88
2015,4,8,56,48.6,42,48,43.0,38,97,81.8,66,13,6.0,0,30.1,30.1,30.0,0.02
2015,4,9,56,49.2,42,50,45.3,40,100,86.7,77,10,5.3,0,30.1,30.0,29.9,0.00
2015,4,10,56,50.4,45,48,45.8,43,97,84.9,69,8,4.7,0,30.0,30.0,29.9,0.00
2015,4,11,57,51.3,44,51,46.5,42,97,84.3,69,18,12.4,0,30.1,30.1,30.0,0.00
2015,4,12,57,47.9,39,49,43.1,38,100,84.3,64,13,6.8,0,30.1,30.1,30.0,0.08
2015,4,13,55,47.0,42,48,43.8,40,97,89.2,66,22,10.8,0,30.2,30.1,30.0,0.00
2015,4,14,54,46.9,40,43,40.6,38,97,79.7,64,16,8.3,3,30.4,30.4,30.2,0.81
2015,4,15,57,50.5,44,46,41.9,36,83,72.8,59,26,16.2,6,30.4,30.3,30.1,0.07
2015,4,16,60,51.5,43,49,45.9,39,93,81.5,49,15,7.7,0,30.1,30.0,30.0,0.00
2015,4,17,56,49.8,44,52,47.9,43,100,93.5,80,16,4.4,0,30.1,30.1,30.0,0.00
2015,4,18,58,50.7,44,49,48.0,44,100,90.8,72,20,7.1,0,30.1,30.0,29.9,0.00
2015,4,19,60,50.3,44,53,48.3,43,100,93.3,72,15,5.7,0,29.9,29.9,29.8,0.00
2015,4,20,52,49.2,48,50,48.4,47,100,97.2,89,8,2.7,0,29.9,29.8,29.8,0.00
2015,4,21,58,52.6,50,51,48.2,43,96,85.1,77,31,12.2,0,29.9,29.9,29.9,0.00
2015,4,22,54,50.5,47,43,42.0,38,83,73.1,57,31,24.1,17,30.0,29.9,29.9,0.00
2015,4,23,53,48.9,44,49,45.3,41,100,87.9,74,16,6.0,0,30.0,29.9,29.9,0.00
2015,4,24,54,47.7,43,50,45.8,43,100,93.5,74,13,3.2,0,30.0,29.9,29.9,0.12
2015,4,25,56,50.4,46,49,46.3,45,96,86.2,74,10,3.2,0,30.1,30.0,29.9,0.00
2015,4,26,58,52.1,46,50,46.6,44,97,82.2,67,9,5.3,0,30.2,30.2,30.1,0.00
2015,4,27,62,53.0,47,54,50.8,46,100,92.7,72,10,4.4,0,30.1,30.1,30.0,0.00
2015,4,28,57,51.2,0,53,49.2,0,100,91.2,0,22,7.4,0,30.1,30.1,30.0,0.00
2015,4,29,57,49.2,43,46,44.8,41,97,85.7,64,28,11.1,0,30.1,30.1,30.1,0.00
2015,4,30,58,52.1,46,47,44.7,41,90,76.4,65,20,13.2,0,30.1,29.9,29.8,0.00
2015,5,1,56,49.2,42,50,46.2,41,100,89.9,77,20,6.2,0,29.9,29.9,29.8,0.00
2015,5,2,54,50.0,48,49,47.5,46,100,91.6,80,20,6.3,0,29.9,29.9,29.8,0.00
2015,5,3,53,49.5,47,48,47.1,45,100,91.4,83,14,4.8,0,29.9,29.9,29.8,0.00
2015,5,4,56,51.8,49,47,45.9,44,93,80.9,69,14,7.8,0,30.0,30.0,29.9,0.00
2015,5,5,57,50.1,42,49,44.9,40,97,83.2,67,25,12.7,0,30.0,30.0,30.0,0.00
2015,5,6,56,50.0,42,46,44.0,40,93,80.4,69,29,15.8,0,30.0,30.0,29.9,0.00
2015,5,7,55,50.9,47,47,45.0,43,90,80.6,72,26,17.3,7,30.0,29.9,29.8,0.00
2015,5,8,57,51.3,46,48,47.1,44,100,85.9,72,18,10.7,0,29.9,29.9,29.8,0.00
2015,5,9,53,50.8,49,50,48.8,48,100,93.0,83,20,6.9,0,30.1,30.0,30.0,0.00
2015,5,10,57,52.3,50,52,49.9,49,100,91.7,77,20,9.6,0,30.1,30.1,30.0,0.00
2015,5,11,56,50.2,48,49,47.3,45,100,90.4,72,26,16.3,10,30.0,30.0,29.9,0.00
2015,5,12,57,50.0,41,48,44.6,39,97,82.2,66,13,5.3,0,30.0,29.9,29.9,0.00
2015,5,13,55,50.2,42,49,45.3,41,96,83.6,69,9,3.0,0,29.9,29.9,29.9,0.00
2015,5,14,57,51.3,45,52,48.3,43,100,89.7,80,12,5.1,0,29.9,29.8,29.8,0.00
2015,5,15,58,52.8,49,51,49.3,47,97,87.7,75,15,4.6,0,30.0,29.9,29.8,0.00
2015,5,16,58,52.8,49,52,49.9,47,100,89.8,80,13,4.9,0,30.0,30.0,29.9,0.00
2015,5,17,57,53.2,51,51,49.5,48,92,87.0,80,15,6.7,3,30.0,30.0,29.9,0.00
2015,5,18,58,53.7,50,52,50.0,49,96,87.4,77,12,6.5,0,30.1,30.1,30.0,0.00
2015,5,19,58,53.6,51,53,51.0,49,100,91.2,75,13,6.2,0,30.1,30.0,30.0,0.00
2015,5,20,56,53.2,52,52,50.9,50,97,92.0,84,14,4.5,0,30.0,29.9,29.9,0.00
2015,5,21,58,54.3,53,54,52.5,51,100,93.7,84,8,5.8,0,29.9,29.9,29.9,0.00
2015,5,22,60,54.0,50,54,51.7,48,100,92.0,78,16,7.7,0,30.1,30.0,29.9,0.00
2015,5,23,58,53.3,50,52,50.7,49,100,91.7,78,22,7.2,0,30.1,30.1,30.0,0.00
2015,5,24,56,52.6,51,51,50.0,48,100,91.0,80,20,7.8,0,30.1,30.0,29.9,0.00
2015,5,25,55,52.0,50,51,49.7,49,100,91.8,80,22,8.3,0,29.9,29.9,29.9,0.00
2015,5,26,56,52.1,50,51,49.7,49,100,91.2,80,18,7.6,0,29.9,29.9,29.9,0.00
2015,5,27,55,51.7,51,52,50.0,49,100,93.7,86,14,6.2,0,30.0,30.0,30.0,0.00
2015,5,28,54,52.0,51,52,50.3,49,100,94.0,86,10,6.3,0,30.0,30.0,30.0,0.00
2015,5,29,55,52.5,50,51,50.2,49,100,92.2,83,10,6.2,0,30.0,30.0,29.9,0.00
2015,5,30,56,52.7,50,53,50.6,49,97,92.6,84,8,4.7,0,29.9,29.9,29.9,0.00
2015,5,31,58,52.1,50,52,50.5,50,100,94.7,81,23,9.6,0,29.9,29.9,29.8,0.00
2015,6,1,56,54.3,52,56,53.4,51,100,97.1,87,15,6.7,0,30.1,29.9,29.9,0.01
2015,6,2,60,54.4,49,55,52.8,49,100,94.4,78,10,3.8,0,30.1,30.1,30.1,0.50
2015,6,3,61,55.3,52,53,51.4,49,100,87.3,72,25,10.3,0,30.0,30.0,29.9,0.00
2015,6,4,60,54.5,50,51,48.9,47,89,81.4,72,28,14.8,3,29.9,29.9,29.8,0.00
2015,6,5,60,51.2,46,52,48.3,45,100,90.5,72,21,6.9,0,29.9,29.8,29.7,0.00
2015,6,6,60,52.4,48,53,49.8,47,100,91.5,75,17,5.5,0,29.9,29.8,29.8,0.00
2015,6,7,57,53.0,51,54,51.6,50,100,95.4,83,13,7.2,0,29.9,29.9,29.8,0.00
2015,6,8,59,55.1,51,55,52.9,50,100,92.5,78,8,2.8,0,29.9,29.8,29.8,0.00
2015,6,9,65,56.6,53,57,54.3,52,100,92.5,75,31,8.0,0,29.9,29.8,29.8,0.05
2015,6,10,60,54.1,52,55,52.3,50,100,94.2,75,14,7.1,0,29.9,29.9,29.8,0.00
2015,6,11,61,54.7,48,52,50.6,47,100,86.9,72,26,11.0,0,29.9,29.9,29.8,0.00
2015,6,12,61,56.1,51,50,48.5,46,89,75.7,64,22,17.0,10,29.9,29.8,29.8,0.00
2015,6,13,58,53.3,50,49,46.9,45,89,79.1,72,28,14.2,0,29.8,29.8,29.7,0.00
2015,6,14,57,50.9,44,52,47.9,44,100,89.7,77,18,8.0,0,29.9,29.8,29.8,0.00
2015,6,15,57,53.0,50,51,49.7,48,100,88.7,80,15,7.8,0,30.0,29.9,29.9,0.00
2015,6,16,56,53.3,51,52,50.1,49,100,88.8,80,12,5.9,0,30.0,30.0,30.0,0.00
2015,6,17,56,51.6,48,51,49.7,46,100,93.6,80,15,5.2,0,30.0,30.0,30.0,0.00
2015,6,18,56,52.8,50,53,51.0,49,100,93.8,83,13,6.2,0,30.1,30.0,30.0,0.00
2015,6,19,58,54.7,52,53,51.7,50,100,89.9,81,17,5.5,0,30.1,30.0,30.0,0.00
2015,6,20,59,53.6,50,54,51.5,49,100,93.1,80,12,5.2,0,29.9,29.9,29.8,0.00
2015,6,21,59,55.2,53,53,51.5,50,96,87.6,78,20,11.4,0,30.1,29.9,29.8,0.00
2015,6,22,60,54.0,51,53,51.3,49,100,91.0,75,9,4.6,0,30.1,30.0,30.0,0.00
2015,6,23,57,53.6,50,53,51.1,50,100,91.4,83,9,5.8,0,30.1,30.0,30.0,0.00
2015,6,24,61,56.2,53,55,52.9,51,96,88.7,80,10,5.8,0,30.0,30.0,30.0,0.00
2015,6,25,64,55.8,53,55,53.8,53,100,93.2,72,20,6.4,0,30.0,29.9,29.8,0.00
2015,6,26,67,59.5,53,56,54.5,52,100,84.5,66,10,4.8,0,29.9,29.9,29.8,0.00
2015,6,27,59,54.8,53,55,53.4,52,100,95.2,83,15,9.6,0,30.0,29.9,29.9,0.00
2015,6,28,62,57.4,54,56,55.3,54,100,92.7,80,10,4.5,0,30.0,30.0,29.9,0.00
2015,6,29,61,56.5,55,56,54.8,53,100,94.4,82,12,5.8,0,30.0,30.0,30.0,0.00
2015,6,30,59,55.2,52,56,54.3,52,100,96.8,87,14,6.0,0,30.0,29.9,29.8,0.01
2015,7,1,61,56.5,53,55,54.2,53,100,92.1,80,18,7.5,0,29.9,29.9,29.8,0.00
2015,7,2,62,56.4,52,56,54.5,52,100,93.4,80,16,7.8,0,29.9,29.9,29.9,0.00
2015,7,3,61,56.5,53,56,54.5,52,100,93.3,81,12,5.2,0,29.9,29.9,29.8,0.00
2015,7,4,61,57.0,55,57,55.1,53,100,93.5,81,9,4.5,0,29.8,29.8,29.8,0.00
2015,7,5,64,56.6,54,57,54.9,54,100,94.4,78,16,9.4,5,29.9,29.9,29.8,0.00
2015,7,6,64,59.9,56,57,55.4,53,100,85.6,72,14,7.6,0,30.1,30.0,29.9,0.00
2015,7,7,63,58.8,54,57,54.2,52,97,84.9,75,12,5.3,0,30.0,30.0,29.9,0.00
2015,7,8,62,58.2,55,57,55.1,53,97,89.5,83,10,4.7,0,29.9,29.8,29.8,0.00
2015,7,9,63,58.7,57,57,55.6,54,100,89.5,72,7,4.6,0,29.9,29.8,29.8,0.07
2015,7,10,64,60.8,58,58,56.1,55,93,84.4,78,10,6.2,0,29.9,29.9,29.8,0.00
2015,7,11,68,62.2,58,57,55.3,54,90,78.3,65,10,4.9,0,30.0,29.9,29.9,0.00
2015,7,12,67,60.8,56,59,57.0,54,96,87.7,73,9,2.8,0,30.0,30.0,29.9,0.00
2015,7,13,64,59.0,53,59,57.0,52,100,93.4,84,12,5.1,0,30.0,30.0,30.0,0.00
2015,7,14,65,60.6,58,59,56.8,55,100,87.7,75,20,8.0,0,30.0,29.9,29.9,0.00
2015,7,15,65,59.1,52,56,54.6,51,97,85.8,72,20,8.7,0,29.9,29.9,29.8,0.00
2015,7,16,65,59.3,55,54,52.6,51,87,78.8,68,30,21.1,14,29.9,29.9,29.8,0.00
2015,7,17,63,58.2,54,54,50.8,48,89,76.8,65,24,15.1,0,29.8,29.8,29.7,0.00
2015,7,18,64,58.6,54,56,54.3,52,97,86.1,72,14,7.1,0,30.0,29.9,29.7,0.00
2015,7,19,65,59.3,53,58,55.6,51,96,87.8,78,12,5.4,0,30.1,30.1,30.0,0.00
2015,7,20,62,56.9,53,57,55.2,53,100,94.5,83,14,7.3,3,30.1,30.0,29.9,0.00
2015,7,21,64,58.5,56,57,55.4,53,100,90.0,72,16,6.4,0,29.9,29.9,29.8,0.00
2015,7,22,64,57.9,53,55,53.5,52,97,85.7,72,20,8.2,0,29.9,29.8,29.8,0.00
2015,7,23,67,57.9,0,57,52.4,0,97,80.0,0,13,4.8,0,30.0,29.9,29.9,0.00
2015,7,24,67,61.4,55,58,54.9,51,89,79.4,70,9,4.4,0,30.1,30.1,30.0,0.00
2015,7,25,70,63.8,58,61,57.9,55,90,81.4,73,10,5.3,0,30.1,30.1,30.0,0.00
2015,7,26,67,60.5,55,57,55.3,52,93,83.5,68,23,8.6,0,30.0,30.0,30.0,0.00
2015,7,27,67,57.7,51,56,52.3,50,97,83.1,63,29,8.3,0,30.1,30.0,29.9,0.00
2015,7,28,68,63.6,58,53,50.6,48,75,63.0,55,23,11.8,0,30.0,29.9,29.8,0.00
2015,7,29,79,65.0,54,57,52.9,48,83,66.1,44,20,9.6,0,29.9,29.8,29.8,0.00
2015,7,30,67,59.2,53,58,54.4,50,97,84.5,70,12,5.3,0,30.0,30.0,29.9,0.00
2015,7,31,64,58.5,52,58,54.9,50,97,88.0,72,18,8.7,0,30.0,29.9,29.9,0.00
2015,8,1,65,62.1,58,60,57.8,55,93,85.6,77,8,4.2,0,30.0,29.9,29.9,0.00
2015,8,2,67,60.7,58,58,57.0,56,97,88.3,70,7,3.4,0,29.9,29.9,29.9,0.00
2015,8,3,65,61.2,58,58,56.7,56,97,85.6,75,7,3.2,0,29.9,29.9,29.9,0.00
2015,8,4,65,61.6,59,58,56.6,56,90,83.7,73,13,5.7,0,30.0,29.9,29.9,0.00
2015,8,5,67,61.5,58,58,56.1,54,96,83.2,68,10,4.7,0,30.1,30.0,29.9,0.00
2015,8,6,68,57.4,0,57,51.7,0,97,79.4,0,18,6.1,0,29.9,29.9,29.8,0.00
2015,8,7,64,59.1,53,57,54.2,50,94,84.0,70,21,8.1,0,29.9,29.8,29.8,0.00
2015,8,8,68,56.0,0,58,51.5,0,97,76.4,0,7,3.2,0,30.0,29.9,29.9,0.00
2015,8,9,67,61.6,56,60,57.2,54,96,85.8,73,9,2.9,0,30.0,29.9,29.9,0.00
2015,8,10,69,59.0,53,61,56.3,51,100,90.8,73,12,3.1,0,29.9,29.9,29.9,0.00
2015,8,11,66,60.8,59,59,57.4,55,96,88.5,75,9,4.0,0,29.9,29.9,29.9,0.00
2015,8,12,67,60.5,57,59,56.9,55,97,88.5,73,10,4.5,0,30.0,30.0,29.9,0.00
2015,8,13,66,60.1,54,58,56.2,52,97,87.3,75,9,3.8,0,30.0,30.0,30.0,0.00
2015,8,14,69,63.9,60,61,57.9,55,96,81.4,65,12,6.6,0,30.1,30.1,30.0,0.00
2015,8,15,69,59.9,54,60,55.4,53,97,85.9,63,20,5.2,0,30.1,30.0,29.9,0.00
2015,8,16,68,57.7,51,56,52.6,50,97,84.2,61,18,7.6,0,30.0,29.9,29.8,0.00
2015,8,17,66,56.4,50,56,52.4,48,97,86.9,65,12,3.0,0,29.9,29.8,29.8,0.00
2015,8,18,63,58.3,54,57,55.0,51,96,88.8,78,15,5.9,0,29.9,29.9,29.8,0.00
2015,8,19,62,57.6,56,56,55.2,54,97,91.9,80,8,3.0,0,29.9,29.9,29.9,0.00
2015,8,20,65,58.2,55,57,54.7,52,100,88.8,70,18,5.3,0,29.9,29.9,29.8,0.00
2015,8,21,66,58.5,51,56,53.8,49,97,84.8,65,18,6.7,0,29.9,29.8,29.8,0.00
2015,8,22,61,57.5,52,56,54.8,51,97,90.6,83,12,6.1,0,29.9,29.9,29.8,0.00
2015,8,23,64,59.1,56,56,55.8,55,100,89.1,75,10,4.1,0,30.0,29.9,29.9,0.00
2015,8,24,62,58.2,56,56,55.5,55,100,90.8,78,9,3.8,0,30.0,30.0,29.9,0.00
2015,8,25,60,57.6,53,55,54.4,52,97,89.1,81,8,2.9,0,30.0,29.9,29.9,0.00
2015,8,26,64,59.3,54,56,54.7,53,97,85.0,75,9,5.6,0,30.0,30.0,29.9,0.00
2015,8,27,69,56.2,49,58,53.2,49,100,90.6,61,12,3.1,0,30.1,30.0,30.0,0.00
2015,8,28,70,64.5,59,61,57.4,53,93,78.1,61,17,7.1,0,30.0,29.8,29.7,0.00
2015,8,29,69,64.4,62,63,60.4,58,100,87.4,70,26,17.0,12,29.9,29.8,29.7,0.97
2015,8,30,67,62.1,58,61,59.8,57,97,92.5,76,20,10.0,0,30.1,30.0,29.9,0.01
2015,8,31,69,58.1,53,60,56.2,53,100,93.8,68,15,4.3,0,30.0,30.0,29.9,0.11
2015,9,1,68,60.9,53,60,56.6,52,100,86.6,61,10,4.4,0,29.9,29.9,29.9,0.00
2015,9,2,67,62.0,57,61,58.4,54,100,88.2,78,15,6.1,0,29.9,29.9,29.9,0.04
2015,9,3,59,53.6,50,53,51.4,48,97,92.4,78,8,3.8,0,30.0,29.9,29.9,0.00
2015,9,4,65,57.2,49,55,51.4,48,97,81.5,64,15,7.7,0,30.0,29.9,29.9,0.00
2015,9,5,64,56.9,48,54,50.3,46,93,79.3,65,23,11.8,0,30.1,30.1,30.0,0.00
2015,9,6,66,58.2,49,57,52.4,46,93,82.1,56,24,11.7,0,30.1,30.0,30.0,0.00
