Year,Month,Day,Temp Max,Temp Avg,Temp Min,Dew Point Max,Dew Point Avg,Dew Point Min,Humidity Max,Humidity Avg,Humidity Min,Wind Speed Max,Wind Speed Avg,Wind Speed Min,Pressure Max,Pressure Avg,Pressure Min,Precipitation Total
2015,3,10,66,50.8,44,52,47.5,43,100,89.4,54,13,3.1,0,29.8,29.7,29.7,0.00
2015,3,11,65,57.7,52,58,51.3,47,100,80.2,56,10,3.6,0,30.0,29.9,29.8,0.02
2015,3,12,69,57.4,48,54,49.7,44,89,76.5,51,8,4.0,0,30.0,30.0,29.9,0.13
2015,3,13,71,57.1,48,53,49.1,43,94,76.4,45,7,2.2,0,29.9,29.9,29.8,0.00
2015,3,14,86,67.5,53,51,45.4,36,80,50.8,19,8,3.2,0,29.9,29.8,29.7,0.00
2015,3,15,67,60.6,53,55,46.8,35,72,60.7,47,9,3.9,0,29.9,29.8,29.8,0.00
2015,3,16,72,60.2,50,51,45.5,42,74,59.5,37,10,3.4,0,29.8,29.8,29.8,0.00
2015,3,17,62,58.0,54,52,48.7,45,88,71.6,58,13,4.8,0,29.9,29.9,29.8,0.00
2015,3,18,62,54.6,46,50,46.8,40,93,75.2,60,12,5.3,0,29.8,29.8,29.8,0.00
2015,3,19,66,53.7,48,52,48.0,45,100,82.7,54,9,1.9,0,29.8,29.8,29.8,0.00
2015,3,20,67,56.2,47,50,41.2,26,83,60.8,23,9,3.3,0,29.9,29.9,29.8,0.00
2015,3,21,66,55.8,47,54,47.0,33,93,73.2,54,10,4.3,0,29.9,29.9,29.9,0.00
2015,3,22,64,59.4,54,57,51.5,47,88,75.4,67,15,6.8,0,30.0,29.9,29.9,0.00
2015,3,23,63,57.8,55,54,49.0,42,94,73.5,48,10,3.7,0,30.1,30.0,30.0,0.01
2015,3,24,63,56.5,46,54,47.3,39,88,71.9,53,13,5.0,0,30.1,30.0,30.0,0.00
2015,3,25,65,57.8,50,52,49.4,46,86,74.0,58,12,5.3,0,30.0,30.0,29.9,0.00
2015,3,26,76,58.5,50,54,49.7,43,100,75.7,38,6,2.7,0,29.9,29.9,29.8,0.00
2015,3,27,61,53.3,47,52,50.1,45,100,89.5,72,13,3.5,0,29.9,29.9,29.9,0.00
2015,3,28,67,55.5,50,52,49.1,42,100,81.2,48,9,3.0,0,29.9,29.9,29.9,0.01
2015,3,29,65,55.2,48,52,47.8,44,94,77.2,50,10,3.4,0,29.9,29.9,29.8,0.00
2015,3,30,62,51.8,43,52,47.4,41,100,85.9,63,14,4.0,0,29.9,29.8,29.8,0.00
2015,3,31,64,55.7,52,50,47.0,42,89,73.6,52,18,7.6,0,30.0,29.9,29.9,0.00
2015,4,1,59,52.7,46,45,42.6,39,83,69.4,51,21,9.0,0,30.0,29.9,29.9,0.00
2015,4,2,61,53.1,42,42,38.3,35,76,58.7,44,15,4.9,0,30.0,29.9,29.9,0.00
2015,4,3,60,52.2,43,47,40.1,33,80,64.0,49,10,4.9,0,30.0,29.9,29.9,0.00
2015,4,4,60,52.0,42,45,40.1,33,82,64.9,49,16,5.6,0,29.9,29.8,29.8,0.00
2015,4,5,63,53.9,45,49,41.5,35,77,63.5,50,21,8.3,0,29.8,29.7,29.7,0.00
2015,4,6,62,53.6,43,39,36.6,34,76,54.4,35,20,8.7,3,29.8,29.7,29.7,0.00
2015,4,7,60,54.6,50,50,44.7,37,96,70.8,49,16,9.4,3,29.9,29.7,29.6,0.08
2015,4,8,60,53.3,48,53,43.9,40,100,71.6,49,13,5.0,0,29.9,29.9,29.9,0.29
2015,4,9,63,54.3,44,44,41.4,36,82,63.3,38,12,5.5,0,29.8,29.8,29.7,0.04
2015,4,10,63,54.6,44,47,40.3,36,73,58.8,49,13,5.4,0,29.8,29.8,29.8,0.00
2015,4,11,65,54.7,45,51,41.2,29,86,61.6,43,13,4.3,0,29.9,29.8,29.8,0.00
2015,4,12,66,54.8,48,51,46.8,43,100,76.2,48,9,4.0,0,29.8,29.8,29.7,0.00
2015,4,13,59,54.6,51,50,46.7,45,89,75.3,62,12,7.1,0,30.0,29.9,29.8,0.00
2015,4,14,58,53.7,47,50,41.4,32,89,64.8,39,21,8.9,0,30.1,30.0,30.0,0.00
2015,4,15,62,54.2,42,40,36.0,28,71,52.0,29,12,6.2,0,30.0,29.9,29.8,0.00
2015,4,16,75,61.3,49,39,32.4,25,61,37.1,16,15,5.3,0,29.8,29.8,29.7,0.00
2015,4,17,69,57.5,49,49,41.3,32,90,57.0,30,10,3.3,0,29.9,29.8,29.8,0.00
2015,4,18,62,53.1,48,49,47.0,44,93,80.6,62,12,4.4,0,29.9,29.8,29.7,0.00
2015,4,19,62,53.8,48,49,47.1,45,93,79.0,60,12,4.3,0,29.8,29.7,29.7,0.00
2015,4,20,59,54.8,52,48,47.7,47,86,77.1,64,13,5.3,0,29.7,29.7,29.6,0.00
2015,4,21,60,55.2,53,50,47.6,46,89,76.1,64,16,7.3,0,29.7,29.7,29.6,0.00
2015,4,22,57,44.0,0,50,39.3,0,94,67.3,0,14,7.1,3,29.7,29.7,29.6,0.00
2015,4,23,56,52.7,51,47,45.1,44,86,75.5,64,15,7.9,3,29.7,29.7,29.7,0.01
2015,4,24,62,55.7,53,50,47.1,41,89,74.4,48,14,8.9,0,29.8,29.8,29.7,0.00
2015,4,25,59,55.4,52,54,50.3,45,96,82.9,62,21,12.3,6,29.9,29.8,29.7,0.30
2015,4,26,60,54.6,50,49,46.5,45,87,74.8,60,13,6.9,0,29.9,29.9,29.8,0.16
2015,4,27,66,56.2,48,51,48.3,44,96,76.1,56,10,5.1,0,29.8,29.8,29.7,0.00
2015,4,28,62,54.9,51,50,49.1,48,96,81.6,60,13,6.2,0,29.8,29.8,29.8,0.00
2015,4,29,59,54.2,50,49,46.5,44,88,76.2,60,13,7.7,0,29.8,29.8,29.7,0.00
2015,4,30,82,60.8,45,50,44.1,37,90,59.1,20,13,4.0,0,29.7,29.6,29.6,0.00
2015,5,1,71,58.5,52,52,48.5,42,86,70.7,45,10,3.3,0,29.7,29.6,29.6,0.00
2015,5,2,61,55.7,51,50,47.8,46,89,75.3,60,14,5.6,0,29.7,29.7,29.6,0.00
2015,5,3,62,56.5,52,47,45.4,44,80,67.3,52,18,8.0,0,29.7,29.7,29.6,0.00
2015,5,4,56,53.8,53,46,45.2,44,77,72.7,67,13,7.0,3,29.8,29.8,29.7,0.00
2015,5,5,61,56.1,52,46,44.7,44,77,65.8,54,16,10.1,3,29.8,29.8,29.7,0.00
2015,5,6,58,53.9,51,45,44.2,43,77,69.8,62,17,10.0,0,29.8,29.7,29.6,0.00
2015,5,7,59,52.9,50,49,46.0,43,89,77.7,62,14,8.0,0,29.6,29.6,29.5,0.00
2015,5,8,61,55.0,48,49,46.7,44,93,74.2,63,18,7.3,0,29.8,29.7,29.6,0.14
2015,5,9,58,53.9,52,48,47.0,46,83,77.5,67,10,6.0,0,29.9,29.9,29.8,0.00
2015,5,10,58,53.9,51,49,47.6,46,89,79.8,67,12,5.5,0,29.9,29.8,29.8,0.00
2015,5,11,58,54.2,52,48,46.2,44,86,74.7,65,16,9.3,0,29.8,29.8,29.7,0.00
2015,5,12,60,54.2,52,45,43.4,41,77,67.2,49,17,10.7,0,29.8,29.8,29.7,0.00
2015,5,13,63,55.3,50,46,42.6,39,82,64.0,43,12,6.4,0,29.8,29.7,29.7,0.00
2015,5,14,62,55.6,51,51,45.3,41,81,68.5,52,14,5.5,0,29.7,29.6,29.6,0.00
2015,5,15,63,56.2,48,48,46.1,45,87,70.0,52,15,6.6,0,29.8,29.7,29.6,0.04
2015,5,16,60,55.7,53,49,47.4,46,83,73.9,62,14,7.4,0,29.8,29.8,29.8,0.00
2015,5,17,61,56.1,54,50,47.9,45,86,75.0,56,12,6.8,0,29.9,29.8,29.8,0.00
2015,5,18,62,56.4,53,49,47.4,44,86,72.8,52,15,8.3,5,29.9,29.9,29.8,0.00
2015,5,19,62,56.2,54,52,49.2,46,94,77.7,58,13,8.0,5,29.9,29.9,29.8,0.00
2015,5,20,62,56.6,54,50,48.3,45,88,74.2,53,14,6.4,0,29.8,29.8,29.7,0.03
2015,5,21,65,58.1,55,52,49.6,48,88,73.8,54,16,5.5,0,29.8,29.7,29.7,0.00
2015,5,22,66,59.1,57,52,50.6,48,82,73.7,54,15,7.2,0,29.9,29.8,29.8,0.00
2015,5,23,58,55.5,54,52,50.5,47,94,83.7,67,14,7.4,0,29.9,29.9,29.9,0.00
2015,5,24,60,55.0,53,52,49.3,48,94,81.8,67,13,7.0,0,29.9,29.8,29.8,0.02
2015,5,25,61,55.6,53,52,50.1,48,94,82.8,63,13,5.9,0,29.8,29.8,29.7,0.02
2015,5,26,61,55.5,53,52,50.0,47,94,82.6,64,13,4.0,0,29.8,29.8,29.8,0.01
2015,5,27,63,56.7,54,51,48.8,48,86,75.0,59,12,6.7,0,29.8,29.8,29.8,0.03
2015,5,28,59,55.7,53,52,50.3,48,93,82.1,72,12,6.7,0,29.8,29.8,29.8,0.00
2015,5,29,59,54.5,51,52,51.1,49,100,88.7,75,13,5.7,0,29.8,29.8,29.7,0.01
2015,5,30,65,54.2,50,52,50.7,48,100,88.9,63,13,4.0,0,29.7,29.7,29.7,0.00
2015,5,31,61,55.7,52,51,48.8,48,94,78.2,62,16,7.3,0,29.8,29.7,29.7,0.00
2015,6,1,71,61.6,55,56,52.1,47,86,71.9,49,15,5.4,0,29.8,29.8,29.8,0.00
2015,6,2,64,58.6,53,55,52.4,50,94,80.0,67,15,7.1,0,29.9,29.8,29.8,0.00
2015,6,3,63,57.4,55,52,50.1,48,86,77.0,59,15,10.3,6,29.8,29.8,29.7,0.00
2015,6,4,59,55.6,54,52,49.7,48,88,80.3,72,13,8.7,0,29.7,29.6,29.6,0.00
2015,6,5,64,57.8,53,52,50.3,48,88,77.0,63,22,6.9,0,29.6,29.6,29.6,0.00
2015,6,6,67,58.5,54,53,51.7,50,90,78.9,57,14,4.7,0,29.7,29.7,29.6,0.00
2015,6,7,65,56.9,54,54,53.4,52,97,87.8,65,10,2.6,0,29.7,29.7,29.6,0.00
2015,6,8,77,58.0,54,55,52.9,50,100,85.4,44,10,1.9,0,29.6,29.6,29.6,0.00
2015,6,9,71,59.3,54,60,53.7,49,100,83.2,45,13,4.7,0,29.7,29.6,29.6,0.00
2015,6,10,74,64.0,57,60,55.9,54,93,75.5,57,12,4.2,0,29.7,29.7,29.6,0.01
2015,6,11,67,59.5,55,55,54.0,53,97,82.5,63,14,5.2,0,29.7,29.6,29.6,0.00
2015,6,12,72,44.0,0,55,39.3,0,96,59.1,0,12,3.5,0,29.6,29.6,29.6,0.00
2015,6,13,66,35.7,0,56,31.8,0,95,45.8,0,17,6.1,0,29.6,29.6,29.6,0.00
2015,6,14,73,64.0,55,53,51.1,48,83,64.3,47,14,7.6,3,29.6,29.6,29.6,0.00
2015,6,15,61,57.0,54,50,49.8,48,86,76.9,64,14,8.3,0,29.8,29.7,29.6,0.00
2015,6,16,61,56.9,54,51,50.0,48,86,77.7,69,13,7.6,0,29.8,29.7,29.7,0.00
2015,6,17,63,56.6,53,52,50.5,49,94,80.5,65,12,5.8,0,29.8,29.7,29.7,0.00
2015,6,18,66,57.0,52,52,49.5,45,94,77.5,48,12,5.2,0,29.8,29.8,29.7,0.00
2015,6,19,66,57.6,51,51,48.8,45,89,73.0,50,12,6.5,0,29.8,29.8,29.7,0.00
2015,6,20,64,56.2,50,52,50.4,44,94,81.7,65,8,3.5,0,29.7,29.7,29.6,0.00
2015,6,21,62,56.8,54,52,50.4,49,94,79.6,62,12,5.9,0,29.8,29.8,29.7,0.00
2015,6,22,61,56.8,53,52,50.1,48,88,78.4,67,12,6.5,0,29.8,29.8,29.8,0.00
2015,6,23,64,58.0,54,52,50.0,48,88,75.3,58,15,7.5,0,29.8,29.8,29.8,0.00
2015,6,24,64,58.2,55,52,50.6,49,88,76.2,63,14,8.3,0,29.8,29.7,29.7,0.00
2015,6,25,75,61.3,51,53,51.3,47,89,71.7,43,13,4.5,0,29.7,29.7,29.7,0.00
2015,6,26,72,59.2,54,55,52.8,50,100,81.0,51,9,3.2,0,29.8,29.7,29.7,0.00
2015,6,27,75,63.7,57,56,54.3,53,88,72.7,50,15,5.0,0,29.8,29.8,29.7,0.00
2015,6,28,70,63.7,59,57,55.4,55,90,75.2,60,14,6.1,0,29.8,29.8,29.8,0.00
2015,6,29,67,60.3,57,57,54.8,53,94,82.8,63,13,5.8,0,29.8,29.8,29.7,0.00
2015,6,30,67,58.7,55,55,54.0,53,97,84.5,65,8,3.6,0,29.7,29.7,29.6,0.00
2015,7,1,77,58.9,55,57,54.5,53,100,86.0,43,9,1.4,0,29.7,29.7,29.6,0.00
2015,7,2,73,61.7,57,59,56.3,54,94,83.3,57,17,4.1,0,29.8,29.7,29.7,0.00
2015,7,3,71,62.9,59,58,56.7,55,93,81.1,61,12,5.1,0,29.8,29.7,29.7,0.00
2015,7,4,70,61.6,57,58,56.9,55,100,85.4,61,14,4.7,0,29.7,29.7,29.6,0.00
2015,7,5,72,64.4,60,57,56.3,55,90,75.7,55,15,6.5,0,29.8,29.7,29.7,0.01
2015,7,6,71,64.4,60,57,56.0,55,90,75.3,57,10,5.0,0,29.9,29.8,29.8,0.00
2015,7,7,73,66.3,61,58,56.4,54,84,71.3,51,15,7.2,3,29.8,29.8,29.7,0.00
2015,7,8,70,63.6,60,55,53.7,51,81,70.8,55,14,7.0,3,29.7,29.7,29.6,0.00
2015,7,9,70,62.6,59,58,55.9,53,94,80.2,55,15,4.3,0,29.7,29.6,29.6,0.02
2015,7,10,72,64.3,60,57,55.8,54,90,75.1,55,12,5.3,0,29.7,29.7,29.7,0.02
2015,7,11,70,64.9,60,55,54.0,52,83,68.4,55,15,6.4,0,29.8,29.8,29.7,0.00
2015,7,12,73,66.3,62,58,54.7,51,82,67.6,46,13,6.0,0,29.8,29.8,29.8,0.00
2015,7,13,70,64.8,60,58,56.5,55,88,75.1,64,14,8.1,0,29.8,29.8,29.7,0.00
2015,7,14,66,62.4,61,57,55.5,55,88,78.5,68,16,8.4,3,29.8,29.7,29.7,0.00
2015,7,15,67,61.8,59,57,55.9,55,90,81.9,66,14,6.1,0,29.7,29.7,29.7,0.01
2015,7,16,70,62.8,59,56,54.9,54,87,76.0,59,14,4.7,0,29.7,29.7,29.6,0.00
2015,7,17,70,62.3,58,56,55.1,54,90,78.3,61,15,4.1,0,29.7,29.6,29.6,0.00
2015,7,18,74,64.3,57,56,54.2,53,88,71.4,48,21,5.3,0,29.8,29.7,29.6,0.00
2015,7,19,79,68.7,64,64,58.9,54,88,71.2,56,9,3.1,0,29.8,29.8,29.8,0.00
2015,7,20,81,71.5,62,63,59.2,52,86,66.5,42,9,5.1,0,29.8,29.8,29.7,0.06
2015,7,21,69,63.4,60,58,56.8,56,87,79.3,65,13,7.9,0,29.8,29.7,29.7,0.00
2015,7,22,68,63.4,61,56,54.3,53,83,72.5,59,15,7.4,0,29.7,29.7,29.6,0.00
2015,7,23,67,62.8,59,54,53.2,52,81,71.2,59,14,7.7,0,29.8,29.8,29.7,0.00
2015,7,24,70,63.2,58,56,53.4,52,88,71.2,57,13,5.8,0,29.9,29.9,29.8,0.00
2015,7,25,68,61.9,55,57,54.3,48,90,76.7,65,13,7.0,0,29.9,29.8,29.8,0.00
2015,7,26,68,62.2,59,57,55.1,53,93,78.1,63,12,7.4,0,29.8,29.8,29.7,0.00
2015,7,27,72,63.5,58,56,54.2,52,87,72.7,49,14,6.0,0,29.7,29.7,29.7,0.00
2015,7,28,79,63.2,53,57,53.9,49,94,74.5,42,12,4.1,0,29.7,29.7,29.6,0.00
2015,7,29,73,59.9,54,58,56.0,53,100,88.2,57,12,2.3,0,29.8,29.7,29.6,0.00
2015,7,30,73,64.5,60,58,57.4,57,90,78.3,57,10,4.6,0,29.8,29.8,29.8,0.00
2015,7,31,72,64.4,61,61,58.8,57,94,82.6,64,12,4.9,0,29.8,29.8,29.8,0.00
2015,8,1,73,66.7,63,59,57.1,55,81,71.7,57,12,6.0,0,29.8,29.8,29.7,0.00
2015,8,2,70,65.5,62,58,55.6,55,81,71.0,59,15,7.5,3,29.8,29.7,29.7,0.00
2015,8,3,71,66.4,63,56,53.6,52,75,63.9,51,13,7.0,0,29.8,29.7,29.7,0.00
2015,8,4,73,65.9,59,56,52.7,50,78,63.6,48,13,4.9,0,29.8,29.8,29.7,0.00
2015,8,5,70,64.1,58,58,55.7,52,86,74.6,57,12,4.3,0,29.8,29.8,29.7,0.00
2015,8,6,67,61.2,57,58,56.9,55,100,86.4,73,10,4.1,0,29.7,29.7,29.6,0.00
2015,8,7,73,65.5,60,57,55.0,53,87,69.9,53,17,7.3,0,29.7,29.7,29.6,0.04
2015,8,8,70,64.6,61,57,55.7,54,81,73.3,59,10,5.5,0,29.8,29.7,29.7,0.00
2015,8,9,71,63.5,60,59,56.5,55,86,78.6,63,14,6.8,0,29.8,29.7,29.7,0.00
2015,8,10,70,64.9,61,59,56.6,54,88,74.9,57,16,7.9,5,29.8,29.7,29.7,0.00
2015,8,11,72,63.1,60,59,56.9,53,96,81.5,55,12,4.7,0,29.8,29.7,29.7,0.00
2015,8,12,77,66.5,56,61,53.4,46,84,64.5,41,12,4.5,0,29.8,29.8,29.8,0.00
2015,8,13,74,67.0,63,61,57.8,53,94,73.7,49,12,4.6,0,29.8,29.8,29.8,0.00
2015,8,14,70,65.9,61,59,56.8,55,84,72.6,61,13,6.2,0,29.9,29.8,29.8,0.00
2015,8,15,81,69.5,56,57,53.8,49,84,60.1,35,8,2.9,0,29.8,29.7,29.7,0.00
2015,8,16,78,67.7,59,60,57.5,54,87,71.0,52,7,2.8,0,29.7,29.6,29.6,0.00
2015,8,17,72,62.0,57,59,57.2,55,100,85.3,59,13,4.7,0,29.7,29.6,29.6,0.00
2015,8,18,72,63.6,60,57,55.9,54,86,76.7,59,14,5.2,0,29.7,29.7,29.7,0.00
2015,8,19,72,65.5,62,57,55.6,54,80,70.7,57,13,5.8,0,29.7,29.7,29.7,0.00
2015,8,20,70,65.8,63,56,55.6,55,77,69.7,60,14,6.3,0,29.7,29.7,29.7,0.00
2015,8,21,68,64.2,62,58,55.9,55,80,74.5,64,14,6.5,0,29.7,29.7,29.6,0.00
2015,8,22,71,64.0,61,58,56.2,55,84,76.1,61,17,5.7,0,29.7,29.7,29.7,0.00
2015,8,23,70,64.2,61,57,55.7,54,87,74.3,59,12,4.6,0,29.8,29.8,29.7,0.00
2015,8,24,70,63.2,60,58,56.0,55,88,78.0,61,10,5.4,0,29.8,29.8,29.8,0.00
2015,8,25,68,63.2,60,58,56.6,55,87,79.5,68,12,5.7,0,29.8,29.8,29.7,0.00
2015,8,26,74,61.7,55,58,54.0,44,100,78.8,38,8,3.0,0,29.8,29.8,29.8,0.00
2015,8,27,79,69.8,59,59,51.3,40,81,55.3,26,9,3.5,0,29.8,29.8,29.7,0.00
2015,8,28,83,69.9,62,63,55.9,48,90,62.4,44,9,4.1,0,29.7,29.7,29.6,0.00
2015,8,29,77,68.5,63,64,60.5,55,93,76.1,62,12,5.1,0,29.8,29.8,29.7,0.00
2015,8,30,71,65.2,56,59,57.0,50,84,75.2,61,13,4.8,0,29.8,29.8,29.7,0.00
2015,8,31,70,63.2,60,58,56.3,55,88,78.5,63,12,6.6,3,29.7,29.7,29.7,0.00
2015,9,1,70,63.6,59,57,55.9,55,90,76.9,60,13,7.3,0,29.7,29.7,29.7,0.00
2015,9,2,72,65.1,60,59,55.8,53,82,72.9,55,12,6.4,0,29.8,29.7,29.7,0.00
2015,9,3,68,63.2,59,57,54.2,52,86,73.1,56,14,7.6,0,29.8,29.7,29.6,0.00
2015,9,4,67,61.3,57,52,50.8,48,82,69.3,52,15,7.8,3,29.7,29.7,29.6,0.00
2015,9,5,69,61.5,55,53,49.3,43,84,65.9,44,9,5.0,0,29.8,29.7,29.7,0.00
2015,9,6,78,65.1,54,51,44.7,38,62,48.7,28,8,2.2,0,29.7,29.7,29.7,0.00
