Year,Month,Day,Temp Max,Temp Avg,Temp Min,Dew Point Max,Dew Point Avg,Dew Point Min,Humidity Max,Humidity Avg,Humidity Min,Wind Speed Max,Wind Speed Avg,Wind Speed Min,Pressure Max,Pressure Avg,Pressure Min,Precipitation Total
2015,2,8,86,72.8,59,51,46.5,42,69,41.9,21,6,2.0,0,29.6,29.6,29.5,0.00
2015,2,9,89,72.8,58,47,41.3,30,65,35.9,14,16,3.4,0,29.6,29.5,29.4,0.00
2015,2,10,85,73.3,60,40,29.5,24,44,21.8,12,14,6.7,0,29.5,29.5,29.4,0.00
2015,2,11,83,73.1,61,27,20.0,15,24,14.4,8,16,9.4,0,29.7,29.6,29.5,0.00
2015,2,12,83,72.8,64,28,23.7,21,23,16.5,11,12,5.3,0,29.7,29.7,29.6,0.00
2015,2,13,87,71.9,62,32,26.0,20,27,19.1,8,12,5.0,0,29.6,29.6,29.5,0.00
2015,2,14,87,72.0,55,34,28.5,25,43,21.6,10,8,4.4,0,29.6,29.5,29.5,0.00
2015,2,15,80,68.3,58,48,40.3,32,53,37.2,24,9,4.5,0,29.5,29.5,29.4,0.00
2015,2,16,79,67.0,56,52,45.5,33,72,46.9,33,9,4.3,0,29.5,29.4,29.4,0.00
2015,2,17,81,68.1,57,50,41.0,31,67,40.0,16,9,4.6,0,29.6,29.6,29.5,0.00
2015,2,18,84,70.2,58,40,36.3,33,41,30.3,18,10,5.9,0,29.7,29.6,29.5,0.00
2015,2,19,85,71.3,57,42,34.0,28,57,28.0,13,9,3.8,0,29.6,29.5,29.4,0.00
2015,2,20,85,72.3,61,44,33.6,21,42,26.4,10,10,4.3,0,29.5,29.4,29.3,0.00
2015,2,21,80,67.5,56,44,40.0,35,60,38.4,20,18,7.0,0,29.4,29.3,29.2,0.00
2015,2,22,72,63.7,56,52,42.0,36,87,47.4,29,14,6.5,0,29.3,29.3,29.3,0.00
2015,2,23,68,58.6,53,53,43.9,36,90,60.7,35,17,7.6,0,29.6,29.5,29.4,0.17
2015,2,24,75,62.6,50,41,28.6,14,71,34.3,11,24,8.9,0,29.7,29.7,29.6,0.00
2015,2,25,81,65.8,49,37,28.4,17,59,28.9,10,10,3.7,0,29.7,29.6,29.4,0.00
2015,2,26,81,68.0,52,43,36.1,29,59,33.9,17,20,6.5,0,29.4,29.3,29.3,0.00
2015,2,27,75,65.5,53,44,41.8,39,71,43.5,27,21,9.0,0,29.3,29.2,29.1,0.00
2015,2,28,70,62.9,58,41,37.0,33,49,39.0,26,16,7.6,0,29.4,29.3,29.2,0.00
2015,3,1,57,53.6,51,51,46.5,40,100,78.3,53,6,2.7,0,29.5,29.5,29.4,0.00
2015,3,2,62,54.1,49,51,45.9,41,92,74.8,50,22,4.8,0,29.5,29.4,29.4,0.53
2015,3,3,68,57.5,46,43,38.5,31,83,52.3,26,9,3.4,0,29.5,29.4,29.4,0.30
2015,3,4,72,62.3,52,42,22.3,9,69,27.0,9,8,4.8,0,29.7,29.6,29.5,0.00
2015,3,5,76,65.7,52,25,18.9,11,35,18.3,8,8,5.0,0,29.8,29.8,29.7,0.00
2015,3,6,84,72.0,57,24,15.1,6,26,12.7,5,16,6.9,0,29.7,29.6,29.5,0.00
2015,3,7,86,74.7,63,27,18.3,12,22,13.0,7,9,6.3,0,29.6,29.5,29.4,0.00
2015,3,8,89,74.3,59,36,25.0,16,32,18.0,7,13,5.1,0,29.5,29.4,29.4,0.00
2015,3,9,91,75.5,60,40,25.8,12,47,21.1,6,14,5.1,0,29.4,29.4,29.3,0.00
2015,3,10,89,75.5,60,37,24.6,8,35,18.9,5,12,5.8,0,29.5,29.4,29.4,0.00
2015,3,11,83,75.1,65,38,29.5,21,36,19.9,10,7,2.1,0,29.6,29.5,29.5,0.00
2015,3,12,88,78.0,67,38,34.4,31,30,21.3,14,17,9.0,3,29.6,29.5,29.5,0.00
2015,3,13,90,80.0,68,42,31.0,26,31,18.3,10,20,8.9,0,29.6,29.6,29.5,0.00
2015,3,14,91,81.5,72,38,31.5,25,25,16.9,11,9,5.7,0,29.6,29.6,29.5,0.00
2015,3,15,91,79.6,65,40,33.0,29,33,19.8,11,15,7.1,0,29.6,29.5,29.4,0.00
2015,3,16,91,79.8,67,36,29.7,22,30,17.8,8,9,5.8,0,29.5,29.4,29.4,0.00
2015,3,17,91,78.4,64,40,32.0,26,41,20.6,10,13,4.7,0,29.5,29.4,29.3,0.00
2015,3,18,85,75.0,66,48,40.0,34,43,29.4,18,18,5.3,0,29.5,29.4,29.4,0.00
2015,3,19,83,72.8,64,52,48.9,45,63,44.2,27,13,5.8,0,29.5,29.5,29.4,0.00
2015,3,20,87,73.3,60,51,46.4,40,58,40.6,19,12,5.5,0,29.6,29.6,29.5,0.00
2015,3,21,92,77.0,59,46,34.4,27,62,24.5,10,13,6.6,0,29.6,29.5,29.4,0.00
2015,3,22,86,73.6,63,46,38.5,25,50,30.2,12,26,8.3,0,29.6,29.5,29.5,0.00
2015,3,23,83,71.7,56,47,40.6,23,62,35.5,12,21,10.1,0,29.6,29.5,29.4,0.00
2015,3,24,88,74.9,60,48,42.8,33,62,35.3,15,16,6.8,0,29.5,29.5,29.4,0.00
2015,3,25,91,79.3,66,49,31.4,21,51,22.0,9,18,7.8,0,29.6,29.5,29.5,0.00
2015,3,26,93,81.7,67,31,24.9,21,21,13.4,7,12,5.4,0,29.6,29.6,29.5,0.00
2015,3,27,97,82.8,68,38,27.7,22,24,14.8,7,10,5.6,0,29.6,29.5,29.4,0.00
2015,3,28,99,84.2,65,43,29.9,17,42,17.3,5,15,4.5,0,29.5,29.5,29.4,0.00
2015,3,29,97,83.2,69,40,29.6,16,33,17.2,6,12,4.9,0,29.5,29.5,29.4,0.00
2015,3,30,96,82.8,65,45,34.1,26,48,20.0,8,10,5.0,0,29.5,29.4,29.4,0.00
2015,3,31,96,80.8,66,44,32.8,15,43,20.8,5,20,6.8,0,29.4,29.4,29.3,0.00
2015,4,1,91,77.5,63,48,37.0,19,48,26.5,7,23,10.9,0,29.4,29.3,29.3,0.00
2015,4,2,85,74.3,60,47,24.8,2,62,24.1,5,23,8.0,3,29.6,29.4,29.3,0.00
2015,4,3,83,74.8,62,15,8.4,2,14,8.3,4,9,5.5,0,29.6,29.6,29.5,0.00
2015,4,4,89,76.1,61,20,13.4,2,16,10.0,4,12,7.3,0,29.5,29.4,29.3,0.00
2015,4,5,87,73.3,59,36,24.5,7,33,18.2,6,23,7.2,0,29.3,29.3,29.2,0.00
2015,4,6,79,68.5,60,36,31.0,24,41,26.3,15,26,11.0,0,29.4,29.4,29.3,0.00
2015,4,7,78,64.5,52,43,30.1,18,52,30.3,12,29,9.4,0,29.5,29.4,29.4,0.00
2015,4,8,79,67.8,58,43,30.8,18,51,28.2,11,20,9.6,3,29.5,29.5,29.4,0.00
2015,4,9,83,71.1,57,34,20.1,6,40,18.5,6,16,6.6,0,29.5,29.4,29.4,0.00
2015,4,10,85,72.6,57,40,31.9,20,53,25.7,9,15,6.2,0,29.5,29.4,29.4,0.00
2015,4,11,87,74.8,59,45,37.4,28,60,29.1,12,15,6.3,0,29.4,29.4,29.3,0.00
2015,4,12,88,76.0,63,50,46.0,41,50,35.7,24,12,5.3,0,29.5,29.4,29.3,0.00
2015,4,13,93,79.0,64,49,44.3,31,56,32.4,11,21,6.3,0,29.5,29.5,29.4,0.00
2015,4,14,93,79.4,65,47,37.7,24,48,26.6,9,20,7.0,0,29.5,29.4,29.3,0.00
2015,4,15,80,73.6,66,47,9.3,-1,42,10.7,5,23,9.0,0,29.6,29.5,29.4,0.00
2015,4,16,81,71.7,62,20,7.5,1,15,8.8,5,12,5.1,0,29.6,29.5,29.4,0.00
2015,4,17,90,76.5,60,27,16.6,9,23,11.6,5,16,5.5,0,29.6,29.5,29.4,0.00
2015,4,18,96,80.6,61,33,23.0,13,35,14.1,5,22,7.0,0,29.5,29.4,29.3,0.00
2015,4,19,95,81.0,63,42,30.0,17,40,18.6,6,14,5.7,0,29.4,29.3,29.2,0.00
2015,4,20,92,77.9,64,46,38.6,26,43,26.8,10,17,6.8,0,29.3,29.3,29.2,0.00
2015,4,21,79,70.5,62,47,44.3,42,58,39.8,28,23,12.5,3,29.4,29.3,29.2,0.00
2015,4,22,82,71.5,61,46,42.3,38,56,36.3,22,22,9.9,0,29.4,29.3,29.3,0.00
2015,4,23,81,71.6,62,48,44.8,42,60,39.5,27,24,10.7,0,29.4,29.3,29.3,0.00
2015,4,24,80,71.2,62,48,45.1,41,60,40.2,29,21,10.6,0,29.4,29.4,29.3,0.00
2015,4,25,76,68.7,61,49,43.4,32,56,41.1,24,24,10.3,0,29.4,29.3,29.3,0.00
2015,4,26,85,72.8,59,46,39.0,32,49,31.5,15,16,7.0,0,29.4,29.4,29.3,0.00
2015,4,27,90,79.7,66,47,18.8,8,50,13.6,5,20,8.7,3,29.5,29.4,29.4,0.00
2015,4,28,97,84.5,69,33,27.1,22,21,13.3,8,13,8.0,0,29.5,29.4,29.4,0.00
2015,4,29,99,87.6,72,38,31.1,27,29,14.0,9,15,6.9,0,29.4,29.4,29.3,0.00
2015,4,30,100,89.5,70,45,30.1,26,33,13.0,8,17,7.6,0,29.3,29.3,29.2,0.00
2015,5,1,101,89.6,75,41,30.8,24,29,13.5,7,21,7.2,0,29.4,29.3,29.2,0.00
2015,5,2,99,87.8,73,41,33.0,28,30,15.4,8,21,7.9,0,29.3,29.3,29.2,0.00
2015,5,3,95,82.7,71,47,37.3,29,36,21.1,11,20,8.0,0,29.3,29.3,29.2,0.00
2015,5,4,88,77.5,68,50,44.8,26,49,33.2,13,20,8.4,0,29.4,29.3,29.2,0.00
2015,5,5,86,74.4,64,47,43.8,41,54,35.0,21,21,10.8,0,29.4,29.3,29.3,0.00
2015,5,6,83,72.9,64,43,41.1,38,46,32.7,22,23,14.8,0,29.3,29.2,29.2,0.00
2015,5,7,77,68.5,60,41,35.3,29,43,30.2,20,21,11.8,0,29.3,29.3,29.2,0.00
2015,5,8,71,63.8,56,41,35.9,32,51,36.5,27,22,7.5,0,29.5,29.4,29.3,0.00
2015,5,9,79,68.5,55,47,42.5,38,58,40.1,28,21,9.8,0,29.5,29.5,29.4,0.00
2015,5,10,94,79.4,63,48,39.5,22,58,29.6,7,16,5.4,0,29.5,29.4,29.3,0.00
2015,5,11,94,83.6,69,46,33.8,25,44,19.0,8,15,7.5,0,29.4,29.3,29.2,0.00
2015,5,12,91,79.8,68,40,30.9,24,32,17.8,10,21,9.1,0,29.3,29.3,29.2,0.00
2015,5,13,85,73.3,61,44,32.3,7,40,24.3,6,23,7.4,0,29.4,29.3,29.3,0.00
2015,5,14,76,66.1,59,47,39.6,31,62,39.7,19,28,11.0,0,29.4,29.3,29.2,0.00
2015,5,15,64,59.8,56,52,47.1,42,80,63.5,48,10,3.6,0,29.4,29.4,29.3,0.02
2015,5,16,79,66.9,53,50,47.2,40,86,53.8,27,18,8.0,0,29.5,29.4,29.4,0.10
2015,5,17,82,73.0,61,51,47.3,43,70,42.0,25,23,8.2,0,29.5,29.4,29.4,0.00
2015,5,18,83,74.0,63,47,40.7,35,56,31.6,18,24,14.3,3,29.4,29.4,29.4,0.00
2015,5,19,86,74.7,63,48,44.4,38,58,36.0,20,21,12.7,0,29.5,29.4,29.3,0.00
2015,5,20,88,75.3,64,50,42.2,34,58,34.1,15,26,10.0,0,29.4,29.4,29.3,0.00
2015,5,21,80,72.6,65,44,40.2,38,43,31.7,23,26,16.5,5,29.3,29.3,29.3,0.00
2015,5,22,79,70.7,62,45,41.5,39,50,35.5,25,22,13.0,0,29.5,29.4,29.4,0.00
2015,5,23,83,71.9,59,49,46.1,44,64,41.0,27,28,12.7,0,29.5,29.4,29.4,0.00
2015,5,24,85,74.9,64,49,48.2,46,58,39.9,28,22,12.0,0,29.4,29.4,29.3,0.00
2015,5,25,90,78.2,64,52,50.0,48,63,39.5,24,20,7.6,0,29.4,29.4,29.3,0.00
2015,5,26,91,79.0,66,54,48.9,42,61,38.1,18,17,7.3,0,29.4,29.4,29.3,0.00
2015,5,27,95,81.0,67,53,48.7,42,61,36.0,16,18,5.4,0,29.4,29.4,29.3,0.00
2015,5,28,99,86.0,68,53,45.8,34,59,28.3,10,12,4.9,0,29.4,29.4,29.3,0.00
2015,5,29,99,87.1,73,54,46.8,38,50,27.8,12,15,5.4,0,29.4,29.4,29.3,0.00
2015,5,30,102,89.9,78,52,38.9,14,36,20.3,5,10,6.8,0,29.4,29.4,29.3,0.00
2015,5,31,104,90.0,76,51,46.0,30,42,23.9,8,20,7.9,0,29.4,29.3,29.2,0.00
2015,6,1,103,88.3,75,52,37.8,18,43,20.8,5,22,8.3,0,29.4,29.3,29.3,0.00
2015,6,2,100,85.9,72,42,35.8,24,33,18.6,7,23,6.6,0,29.4,29.3,29.3,0.00
2015,6,3,95,82.8,70,49,43.3,36,41,26.5,13,23,10.0,0,29.3,29.3,29.2,0.00
2015,6,4,89,78.0,68,52,48.8,46,56,37.1,24,21,10.2,0,29.3,29.2,29.2,0.00
2015,6,5,90,78.2,66,50,44.1,34,54,32.3,14,24,11.5,0,29.3,29.2,29.2,0.00
2015,6,6,95,82.1,67,51,47.0,41,54,32.0,17,18,8.5,0,29.3,29.3,29.2,0.00
2015,6,7,102,89.0,71,53,43.9,35,53,24.5,10,14,5.7,0,29.3,29.3,29.3,0.00
2015,6,8,106,93.1,76,48,39.8,23,28,17.3,6,17,8.5,0,29.4,29.3,29.3,0.00
2015,6,9,93,86.5,78,66,59.5,46,66,41.8,20,20,8.4,0,29.4,29.3,29.3,0.00
2015,6,10,99,86.5,75,65,59.7,53,71,43.5,25,22,8.3,0,29.4,29.3,29.2,0.00
2015,6,11,101,87.3,72,59,55.5,50,64,35.9,18,24,11.4,0,29.3,29.2,29.1,0.00
2015,6,12,106,90.5,76,59,56.8,52,52,33.7,17,25,9.1,0,29.2,29.2,29.1,0.00
2015,6,13,105,91.2,77,60,58.1,57,52,34.0,20,20,7.8,0,29.2,29.2,29.1,0.00
2015,6,14,108,93.8,79,60,57.2,53,52,31.6,17,14,5.5,0,29.2,29.2,29.1,0.00
2015,6,15,110,96.1,82,60,50.0,32,45,23.9,7,15,6.3,0,29.3,29.2,29.2,0.00
2015,6,16,109,94.9,79,56,46.0,34,36,21.1,8,20,6.6,0,29.4,29.3,29.2,0.00
2015,6,17,114,98.8,80,49,39.2,26,34,14.8,5,21,7.9,0,29.3,29.3,29.2,0.00
2015,6,18,115,99.0,79,48,32.9,18,31,12.9,3,20,8.3,0,29.3,29.3,29.2,0.00
2015,6,19,109,96.4,82,40,33.5,26,20,12.3,6,17,5.8,0,29.3,29.2,29.2,0.00
2015,6,20,109,96.6,80,46,41.9,38,29,16.4,9,13,5.5,0,29.3,29.2,29.2,0.00
2015,6,21,109,94.3,81,62,51.2,45,43,24.5,13,17,4.9,0,29.4,29.3,29.2,0.00
2015,6,22,112,95.0,83,55,45.2,33,37,20.6,8,23,8.0,0,29.4,29.3,29.2,0.00
2015,6,23,110,95.2,78,44,36.5,25,30,14.4,5,21,7.4,0,29.4,29.3,29.2,0.00
2015,6,24,111,96.1,78,51,37.6,28,39,15.7,6,18,7.1,0,29.3,29.3,29.2,0.00
2015,6,25,109,95.8,78,56,42.3,36,35,17.0,9,13,5.4,0,29.4,29.3,29.3,0.00
2015,6,26,94,91.1,86,67,61.1,45,51,37.5,18,9,3.3,0,29.4,29.4,29.3,0.00
2015,6,27,109,93.0,79,71,55.7,39,67,34.7,11,17,4.3,0,29.5,29.4,29.3,0.00
2015,6,28,104,96.2,88,60,53.5,45,38,24.4,18,16,5.6,0,29.4,29.4,29.3,0.00
2015,6,29,107,98.3,87,61,56.3,44,39,25.3,17,14,5.9,0,29.4,29.3,29.3,0.00
2015,6,30,106,96.2,88,67,59.4,52,37,29.6,24,18,8.2,0,29.4,29.3,29.2,0.00
2015,7,1,98,91.0,86,70,65.1,56,59,43.3,28,14,6.4,0,29.4,29.4,29.3,0.00
2015,7,2,108,95.3,84,65,58.9,55,49,31.3,18,22,9.5,0,29.4,29.4,29.2,0.00
2015,7,3,110,97.1,84,59,54.3,51,43,25.1,14,22,7.1,0,29.4,29.3,29.2,0.00
2015,7,4,110,97.5,85,57,53.7,47,36,24.0,13,23,9.8,0,29.3,29.2,29.2,0.00
2015,7,5,106,93.2,82,59,57.1,55,42,30.8,19,17,7.4,0,29.4,29.3,29.3,0.00
2015,7,6,105,91.8,78,60,56.6,51,54,32.4,18,17,8.9,0,29.5,29.4,29.3,0.00
2015,7,7,106,92.2,79,60,54.7,46,50,30.8,14,24,10.3,0,29.4,29.3,29.2,0.00
2015,7,8,100,87.5,74,55,51.0,45,48,30.4,16,25,13.8,0,29.3,29.2,29.1,0.00
2015,7,9,95,82.5,72,56,51.3,44,57,36.1,17,23,13.0,0,29.3,29.2,29.2,0.00
2015,7,10,93,82.1,71,53,51.6,48,51,35.8,21,21,13.0,3,29.4,29.3,29.3,0.00
2015,7,11,97,84.8,70,56,52.7,48,57,35.2,19,14,6.9,0,29.4,29.4,29.3,0.00
2015,7,12,102,89.8,77,57,53.4,43,48,31.0,15,17,6.2,0,29.5,29.4,29.3,0.00
2015,7,13,108,92.3,74,56,47.0,34,53,25.0,9,22,8.1,0,29.4,29.3,29.2,0.00
2015,7,14,107,92.7,76,52,44.0,34,42,21.3,8,24,9.5,0,29.3,29.3,29.2,0.00
2015,7,15,105,91.1,75,49,41.7,31,38,20.1,8,18,6.9,0,29.4,29.3,29.2,0.00
2015,7,16,108,92.3,73,53,43.9,31,49,22.3,8,17,6.6,0,29.4,29.3,29.2,0.00
2015,7,17,105,94.8,80,72,57.8,45,55,29.7,16,21,9.6,0,29.4,29.3,29.2,0.00
2015,7,18,91,81.2,76,74,61.5,0,84,58.7,0,17,5.8,0,29.5,29.4,29.3,0.00
2015,7,19,92,81.6,74,72,67.0,65,84,62.9,41,13,4.8,0,29.6,29.5,29.5,0.33
2015,7,20,98,86.7,76,68,64.0,58,76,49.5,26,20,7.5,0,29.5,29.4,29.4,0.00
2015,7,21,103,90.7,81,66,64.2,61,58,42.8,27,26,14.1,6,29.4,29.3,29.2,0.00
2015,7,22,99,89.5,82,65,58.8,53,53,37.0,22,23,13.1,3,29.3,29.3,29.2,0.00
2015,7,23,101,89.3,76,60,54.2,44,58,33.4,15,18,8.0,0,29.4,29.4,29.3,0.00
2015,7,24,107,92.2,76,58,48.9,32,48,26.3,9,17,7.6,0,29.5,29.4,29.4,0.00
2015,7,25,110,94.1,77,59,46.1,31,52,23.5,7,21,7.5,0,29.5,29.4,29.3,0.00
2015,7,26,107,92.6,76,54,43.9,31,46,21.3,7,28,9.8,0,29.3,29.3,29.2,0.00
2015,7,27,104,90.5,77,53,46.5,39,35,23.3,13,21,8.0,0,29.3,29.3,29.2,0.00
2015,7,28,105,92.5,74,59,50.1,34,55,27.0,9,12,4.8,0,29.4,29.3,29.3,0.00
2015,7,29,103,94.0,84,70,62.9,53,48,35.9,26,14,7.1,0,29.5,29.4,29.4,0.00
2015,7,30,109,96.4,89,68,64.6,60,48,35.8,22,24,6.9,0,29.5,29.4,29.4,0.00
2015,7,31,108,96.2,85,67,61.4,49,55,33.6,16,20,7.0,0,29.5,29.4,29.3,0.00
2015,8,1,110,96.5,83,62,53.4,43,49,26.9,11,23,8.0,0,29.4,29.3,29.3,0.00
2015,8,2,112,97.7,83,59,53.7,46,44,25.5,11,18,7.4,0,29.3,29.3,29.2,0.00
2015,8,3,109,96.4,81,61,52.8,45,49,25.8,12,20,7.9,0,29.3,29.3,29.2,0.00
2015,8,4,114,97.0,77,58,44.8,31,50,21.3,7,15,5.3,0,29.4,29.3,29.2,0.00
2015,8,5,113,99.2,82,51,45.9,36,33,17.7,8,17,6.5,0,29.4,29.3,29.2,0.00
2015,8,6,108,96.8,85,67,54.7,51,40,25.3,15,21,7.1,0,29.4,29.3,29.2,0.00
2015,8,7,106,94.8,84,57,47.8,37,40,22.0,10,25,11.1,0,29.3,29.3,29.2,0.00
2015,8,8,103,89.3,74,53,44.3,25,43,24.1,6,20,6.9,0,29.4,29.3,29.3,0.00
2015,8,9,105,89.6,72,57,51.3,38,57,30.4,11,18,6.9,0,29.4,29.3,29.3,0.00
2015,8,10,103,89.8,76,57,54.1,50,52,31.6,17,18,7.4,0,29.4,29.3,29.2,0.00
2015,8,11,107,91.6,76,57,53.5,45,50,29.6,14,17,6.9,0,29.4,29.3,29.3,0.00
2015,8,12,107,95.5,81,58,54.7,51,42,26.5,17,12,6.4,0,29.5,29.4,29.3,0.00
2015,8,13,112,101.1,89,59,53.9,50,27,20.8,17,17,8.5,0,29.4,29.4,29.3,0.00
2015,8,14,114,103.4,88,57,50.4,44,34,17.5,11,17,7.1,0,29.4,29.3,29.3,0.00
2015,8,15,117,104.3,89,53,48.8,45,28,16.6,10,18,6.8,0,29.4,29.3,29.2,0.00
2015,8,16,115,102.3,89,71,53.1,44,46,21.1,11,13,5.5,0,29.4,29.3,29.2,0.00
2015,8,17,112,98.6,88,76,56.4,42,59,27.5,11,22,7.6,0,29.4,29.3,29.2,0.00
2015,8,18,109,95.7,82,54,48.3,42,37,21.5,11,29,7.3,0,29.3,29.3,29.2,0.00
2015,8,19,107,94.0,80,57,50.7,43,42,24.8,12,22,6.9,0,29.3,29.2,29.2,0.00
2015,8,20,105,91.7,80,62,57.3,52,48,33.1,17,22,7.2,0,29.3,29.3,29.2,0.00
2015,8,21,104,90.8,79,69,59.0,49,52,36.2,16,20,6.3,0,29.3,29.3,29.2,0.00
2015,8,22,106,92.3,80,60,53.8,48,38,28.1,16,13,6.0,0,29.4,29.3,29.3,0.00
2015,8,23,106,94.5,81,60,55.8,50,43,28.3,15,13,5.8,0,29.4,29.4,29.3,0.00
2015,8,24,108,96.8,80,60,55.7,50,50,27.0,17,12,5.9,0,29.4,29.4,29.3,0.00
2015,8,25,100,94.6,90,70,59.2,49,48,31.2,19,17,6.7,0,29.5,29.4,29.3,0.00
2015,8,26,106,97.0,87,63,58.5,51,36,28.1,19,12,5.2,0,29.5,29.4,29.3,0.00
2015,8,27,111,99.8,86,59,55.5,51,37,23.4,16,14,6.1,0,29.5,29.4,29.3,0.00
2015,8,28,112,100.6,90,59,53.4,47,33,21.3,13,13,7.4,0,29.4,29.3,29.2,0.00
2015,8,29,114,100.7,87,56,49.9,46,35,19.5,10,18,7.6,0,29.3,29.3,29.2,0.00
2015,8,30,108,96.7,85,56,51.4,45,36,22.8,12,25,8.4,0,29.3,29.3,29.2,0.00
2015,8,31,105,92.8,79,60,49.2,37,52,25.5,10,22,8.3,0,29.3,29.3,29.2,0.00
2015,9,1,100,88.9,75,66,51.4,44,43,28.5,15,16,6.2,0,29.4,29.3,29.3,0.00
2015,9,2,102,89.2,74,57,47.6,36,55,26.9,13,17,6.8,0,29.4,29.3,29.3,0.00
2015,9,3,101,88.2,77,50,45.0,36,39,23.9,11,22,8.9,0,29.4,29.3,29.2,0.00
2015,9,4,96,84.4,72,60,51.9,43,55,34.3,19,18,9.4,0,29.3,29.3,29.2,0.00
2015,9,5,99,85.5,70,57,47.8,38,53,29.8,14,13,5.0,0,29.4,29.3,29.3,0.00
2015,9,6,101,90.1,77,59,50.4,40,34,26.0,20,16,5.7,0,29.4,29.4,29.3,0.00
